Longitude,Latitude,MODE
144.98451,-37.86098,METRO TRAM
144.98336,-37.85797,METRO TRAM
144.98359,-37.85826,METRO TRAM
144.99381,-37.81791,METRO TRAM
144.99655,-37.81827,METRO TRAM
144.99879,-37.81847,METRO TRAM
145.00137,-37.81875,METRO TRAM
145.00357,-37.81898,METRO TRAM
145.00887,-37.81953,METRO TRAM
145.01397,-37.8201,METRO TRAM
145.0134,-37.82015,METRO TRAM
145.00777,-37.81948,METRO TRAM
145.00398,-37.81908,METRO TRAM
145.00137,-37.81881,METRO TRAM
144.99942,-37.81862,METRO TRAM
144.99652,-37.8183,METRO TRAM
144.95371,-37.82769,METRO TRAM
144.94877,-37.83019,METRO TRAM
144.94334,-37.83343,METRO TRAM
144.93746,-37.83703,METRO TRAM
144.93281,-37.84079,METRO TRAM
144.97881,-37.80855,METRO TRAM
144.98222,-37.80892,METRO TRAM
144.98574,-37.80929,METRO TRAM
144.99042,-37.8098,METRO TRAM
144.99255,-37.80979,METRO TRAM
144.9962,-37.81017,METRO TRAM
144.99358,-37.81802,METRO TRAM
145.00423,-37.81098,METRO TRAM
145.00762,-37.81131,METRO TRAM
145.01012,-37.81151,METRO TRAM
145.01291,-37.81183,METRO TRAM
145.02077,-37.81288,METRO TRAM
145.02377,-37.81296,METRO TRAM
145.02651,-37.81008,METRO TRAM
145.02914,-37.80743,METRO TRAM
145.0313,-37.80699,METRO TRAM
145.03555,-37.80747,METRO TRAM
145.03825,-37.8078,METRO TRAM
145.04277,-37.80832,METRO TRAM
145.04617,-37.80871,METRO TRAM
145.04975,-37.80912,METRO TRAM
145.05306,-37.80952,METRO TRAM
145.05788,-37.8101,METRO TRAM
145.03864,-37.82931,METRO TRAM
145.04153,-37.82966,METRO TRAM
145.04378,-37.82994,METRO TRAM
145.04785,-37.83038,METRO TRAM
145.05162,-37.83084,METRO TRAM
145.05479,-37.83122,METRO TRAM
145.05715,-37.83149,METRO TRAM
145.06018,-37.83183,METRO TRAM
145.06385,-37.83225,METRO TRAM
145.06606,-37.83248,METRO TRAM
145.06987,-37.83294,METRO TRAM
145.07267,-37.83328,METRO TRAM
145.07724,-37.83379,METRO TRAM
145.07965,-37.83408,METRO TRAM
145.08152,-37.83429,METRO TRAM
145.08515,-37.83453,METRO TRAM
145.08853,-37.83492,METRO TRAM
145.09097,-37.83521,METRO TRAM
145.0938,-37.83553,METRO TRAM
145.09582,-37.83576,METRO TRAM
145.09839,-37.83606,METRO TRAM
145.10002,-37.83627,METRO TRAM
145.10261,-37.83675,METRO TRAM
145.10481,-37.837,METRO TRAM
145.06086,-37.81044,METRO TRAM
145.10669,-37.83721,METRO TRAM
145.12207,-37.81784,METRO TRAM
145.11871,-37.81742,METRO TRAM
145.11443,-37.81688,METRO TRAM
145.10982,-37.81634,METRO TRAM
145.10276,-37.81548,METRO TRAM
145.09952,-37.81511,METRO TRAM
144.95239,-37.79749,METRO TRAM
144.95672,-37.80146,METRO TRAM
144.95676,-37.80177,METRO TRAM
144.95644,-37.80362,METRO TRAM
144.95639,-37.80331,METRO TRAM
144.95444,-37.82955,METRO TRAM
144.95437,-37.82919,METRO TRAM
144.95549,-37.83316,METRO TRAM
144.95529,-37.83304,METRO TRAM
144.95875,-37.84023,METRO TRAM
144.95857,-37.84008,METRO TRAM
144.96167,-37.84527,METRO TRAM
144.96167,-37.84548,METRO TRAM
144.96568,-37.84963,METRO TRAM
144.9654,-37.84958,METRO TRAM
144.97103,-37.85376,METRO TRAM
144.97117,-37.85398,METRO TRAM
144.97764,-37.85929,METRO TRAM
144.97726,-37.85904,METRO TRAM
144.97677,-37.86018,METRO TRAM
144.97702,-37.85993,METRO TRAM
144.97526,-37.86108,METRO TRAM
144.97527,-37.86096,METRO TRAM
144.97341,-37.86205,METRO TRAM
144.973,-37.86241,METRO TRAM
144.97349,-37.8652,METRO TRAM
144.97378,-37.86529,METRO TRAM
144.97684,-37.86699,METRO TRAM
144.97721,-37.867,METRO TRAM
144.97994,-37.86888,METRO TRAM
144.98007,-37.86881,METRO TRAM
145.02644,-37.86584,METRO TRAM
145.02679,-37.86589,METRO TRAM
145.02781,-37.86606,METRO TRAM
145.02777,-37.86526,METRO TRAM
145.02816,-37.86418,METRO TRAM
145.02826,-37.86248,METRO TRAM
145.02851,-37.86216,METRO TRAM
145.02846,-37.86115,METRO TRAM
145.02867,-37.86103,METRO TRAM
145.02883,-37.85902,METRO TRAM
145.02905,-37.85884,METRO TRAM
145.02918,-37.85683,METRO TRAM
145.02943,-37.8565,METRO TRAM
145.02958,-37.85407,METRO TRAM
145.02978,-37.8541,METRO TRAM
145.02994,-37.85184,METRO TRAM
145.03019,-37.85152,METRO TRAM
145.03036,-37.84966,METRO TRAM
145.03051,-37.84967,METRO TRAM
145.03073,-37.8477,METRO TRAM
145.03088,-37.84773,METRO TRAM
145.0311,-37.84574,METRO TRAM
145.03133,-37.84536,METRO TRAM
145.03143,-37.84394,METRO TRAM
145.03166,-37.84365,METRO TRAM
145.03167,-37.84247,METRO TRAM
145.03197,-37.84184,METRO TRAM
145.03214,-37.84004,METRO TRAM
145.03243,-37.83933,METRO TRAM
145.03235,-37.83849,METRO TRAM
145.03262,-37.83834,METRO TRAM
145.03294,-37.83556,METRO TRAM
145.03309,-37.83545,METRO TRAM
145.0333,-37.83343,METRO TRAM
145.0335,-37.83322,METRO TRAM
145.03366,-37.83139,METRO TRAM
145.03388,-37.83111,METRO TRAM
145.03408,-37.82898,METRO TRAM
145.03433,-37.82863,METRO TRAM
145.03461,-37.82604,METRO TRAM
145.03484,-37.82597,METRO TRAM
145.03497,-37.82415,METRO TRAM
145.03519,-37.82402,METRO TRAM
145.03527,-37.82271,METRO TRAM
145.03545,-37.8225,METRO TRAM
145.03567,-37.82053,METRO TRAM
145.03596,-37.81888,METRO TRAM
145.03622,-37.81861,METRO TRAM
145.03631,-37.81685,METRO TRAM
145.03659,-37.81677,METRO TRAM
145.03672,-37.81481,METRO TRAM
145.03693,-37.81462,METRO TRAM
145.03721,-37.81212,METRO TRAM
145.03746,-37.81202,METRO TRAM
145.03764,-37.81009,METRO TRAM
145.03782,-37.8099,METRO TRAM
145.03808,-37.8079,METRO TRAM
144.99049,-37.86844,METRO TRAM
144.99381,-37.86886,METRO TRAM
144.99674,-37.86925,METRO TRAM
144.99962,-37.86961,METRO TRAM
145.00258,-37.86998,METRO TRAM
144.89255,-37.73748,METRO TRAM
144.92646,-37.75793,METRO TRAM
145.02103,-37.82088,METRO TRAM
145.02112,-37.82096,METRO TRAM
145.02482,-37.82145,METRO TRAM
145.02458,-37.82129,METRO TRAM
145.02627,-37.82175,METRO TRAM
145.02628,-37.82147,METRO TRAM
145.02586,-37.82478,METRO TRAM
145.02571,-37.82491,METRO TRAM
145.06427,-37.79347,METRO TRAM
144.97325,-37.81166,METRO TRAM
145.00032,-37.75965,METRO TRAM
144.94673,-37.81457,METRO TRAM
145.00558,-37.87034,METRO TRAM
145.00879,-37.87075,METRO TRAM
145.01238,-37.87118,METRO TRAM
145.0151,-37.87156,METRO TRAM
145.01796,-37.87189,METRO TRAM
145.05772,-37.83208,METRO TRAM
145.05887,-37.83305,METRO TRAM
145.05893,-37.83334,METRO TRAM
145.06064,-37.83457,METRO TRAM
145.06066,-37.83481,METRO TRAM
145.06216,-37.83592,METRO TRAM
145.06252,-37.83642,METRO TRAM
145.0642,-37.83771,METRO TRAM
145.0642,-37.83791,METRO TRAM
145.06608,-37.8394,METRO TRAM
145.0663,-37.83981,METRO TRAM
145.06764,-37.84081,METRO TRAM
145.06781,-37.84115,METRO TRAM
145.06912,-37.84212,METRO TRAM
145.06916,-37.84234,METRO TRAM
145.07143,-37.84414,METRO TRAM
145.07152,-37.84443,METRO TRAM
145.07341,-37.84591,METRO TRAM
145.0732,-37.84591,METRO TRAM
145.07562,-37.84784,METRO TRAM
145.07708,-37.8482,METRO TRAM
145.07741,-37.84836,METRO TRAM
145.08181,-37.84874,METRO TRAM
145.0823,-37.84892,METRO TRAM
145.0843,-37.84904,METRO TRAM
145.0846,-37.8492,METRO TRAM
145.08672,-37.84932,METRO TRAM
145.08726,-37.84952,METRO TRAM
145.0896,-37.84966,METRO TRAM
145.09006,-37.84985,METRO TRAM
145.09236,-37.84998,METRO TRAM
145.09273,-37.85016,METRO TRAM
145.09547,-37.85033,METRO TRAM
145.09584,-37.85043,METRO TRAM
145.09898,-37.8507,METRO TRAM
145.09874,-37.85074,METRO TRAM
145.10209,-37.85044,METRO TRAM
145.10216,-37.85051,METRO TRAM
145.10548,-37.84997,METRO TRAM
145.10571,-37.84998,METRO TRAM
145.1087,-37.84951,METRO TRAM
145.10844,-37.84959,METRO TRAM
145.11524,-37.84999,METRO TRAM
145.11552,-37.85009,METRO TRAM
145.1194,-37.85055,METRO TRAM
145.12059,-37.85061,METRO TRAM
145.12598,-37.85126,METRO TRAM
145.12632,-37.85136,METRO TRAM
145.13184,-37.85202,METRO TRAM
145.13321,-37.85202,METRO TRAM
145.13804,-37.85149,METRO TRAM
145.1383,-37.85148,METRO TRAM
145.14188,-37.85129,METRO TRAM
145.14204,-37.85138,METRO TRAM
145.14624,-37.85185,METRO TRAM
145.14634,-37.85194,METRO TRAM
145.15112,-37.85258,METRO TRAM
145.15285,-37.85269,METRO TRAM
145.15854,-37.85362,METRO TRAM
145.15898,-37.85359,METRO TRAM
145.16464,-37.85436,METRO TRAM
145.16607,-37.85441,METRO TRAM
145.1682,-37.85476,METRO TRAM
145.17016,-37.85494,METRO TRAM
145.17497,-37.85554,METRO TRAM
145.1746,-37.85556,METRO TRAM
145.18193,-37.85644,METRO TRAM
144.96606,-37.73584,METRO TRAM
144.89583,-37.7386,METRO TRAM
144.95585,-37.82083,METRO TRAM
144.95538,-37.82105,METRO TRAM
144.95782,-37.82031,METRO TRAM
144.95821,-37.82011,METRO TRAM
144.96442,-37.7535,METRO TRAM
144.96093,-37.77466,METRO TRAM
144.98664,-37.86732,METRO TRAM
145.05693,-37.83159,METRO TRAM
145.00092,-37.81061,METRO TRAM
144.98291,-37.80892,METRO TRAM
144.9822,-37.85697,METRO TRAM
144.98233,-37.8568,METRO TRAM
144.98057,-37.85793,METRO TRAM
144.98019,-37.85805,METRO TRAM
144.97071,-37.81422,METRO TRAM
144.97051,-37.81438,METRO TRAM
144.89235,-37.73723,METRO TRAM
145.04028,-37.86399,METRO TRAM
144.88243,-37.76931,METRO TRAM
144.98403,-37.78322,METRO TRAM
145.01637,-37.81995,METRO TRAM
145.01622,-37.82002,METRO TRAM
144.9608,-37.8263,METRO TRAM
144.9762,-37.81817,METRO TRAM
144.97582,-37.81832,METRO TRAM
144.97313,-37.81153,METRO TRAM
145.02466,-37.82136,METRO TRAM
144.96375,-37.73044,METRO TRAM
145.0178,-37.86094,METRO TRAM
144.96053,-37.83315,METRO TRAM
144.96159,-37.83543,METRO TRAM
145.01962,-37.86119,METRO TRAM
144.95953,-37.83098,METRO TRAM
144.95787,-37.82722,METRO TRAM
144.96258,-37.83761,METRO TRAM
144.96287,-37.83952,METRO TRAM
144.96111,-37.84069,METRO TRAM
144.95935,-37.84245,METRO TRAM
144.96013,-37.84407,METRO TRAM
144.95887,-37.8456,METRO TRAM
144.9574,-37.84741,METRO TRAM
144.95608,-37.84974,METRO TRAM
144.95918,-37.85136,METRO TRAM
144.97445,-37.86099,METRO TRAM
144.97319,-37.85979,METRO TRAM
144.97079,-37.85749,METRO TRAM
144.96742,-37.85576,METRO TRAM
144.96559,-37.85479,METRO TRAM
144.96245,-37.85308,METRO TRAM
144.97712,-37.80585,METRO TRAM
144.97761,-37.80284,METRO TRAM
144.97804,-37.80045,METRO TRAM
144.97836,-37.79853,METRO TRAM
144.97885,-37.79563,METRO TRAM
144.97919,-37.79363,METRO TRAM
144.97966,-37.7908,METRO TRAM
144.9801,-37.7883,METRO TRAM
144.98191,-37.78543,METRO TRAM
144.98365,-37.78341,METRO TRAM
144.98528,-37.78151,METRO TRAM
144.98652,-37.78007,METRO TRAM
144.9883,-37.77802,METRO TRAM
144.98975,-37.77593,METRO TRAM
144.99018,-37.77381,METRO TRAM
144.99063,-37.77157,METRO TRAM
144.99125,-37.76856,METRO TRAM
144.99195,-37.76529,METRO TRAM
144.99249,-37.76241,METRO TRAM
144.99318,-37.75922,METRO TRAM
144.99389,-37.75567,METRO TRAM
144.9949,-37.75204,METRO TRAM
144.99131,-37.75144,METRO TRAM
144.98804,-37.75031,METRO TRAM
144.98837,-37.74808,METRO TRAM
144.9888,-37.74564,METRO TRAM
144.98903,-37.74408,METRO TRAM
144.9895,-37.74132,METRO TRAM
144.98983,-37.7391,METRO TRAM
144.99021,-37.73671,METRO TRAM
144.99059,-37.73454,METRO TRAM
144.99085,-37.73299,METRO TRAM
144.99136,-37.73006,METRO TRAM
145.0695,-37.67898,METRO TRAM
145.06902,-37.68136,METRO TRAM
145.06666,-37.68802,METRO TRAM
145.06314,-37.69169,METRO TRAM
145.05958,-37.69567,METRO TRAM
145.05885,-37.69796,METRO TRAM
145.05818,-37.70012,METRO TRAM
145.05596,-37.70367,METRO TRAM
145.05219,-37.70738,METRO TRAM
145.04897,-37.71053,METRO TRAM
145.04635,-37.71249,METRO TRAM
145.04325,-37.71645,METRO TRAM
145.03962,-37.71898,METRO TRAM
145.03684,-37.72001,METRO TRAM
145.03006,-37.72269,METRO TRAM
145.02785,-37.72399,METRO TRAM
145.02296,-37.72544,METRO TRAM
145.02001,-37.72733,METRO TRAM
145.01721,-37.72913,METRO TRAM
145.01355,-37.73447,METRO TRAM
145.01242,-37.73684,METRO TRAM
145.01136,-37.73889,METRO TRAM
145.00959,-37.74115,METRO TRAM
145.00796,-37.74321,METRO TRAM
145.00599,-37.74576,METRO TRAM
145.00512,-37.74706,METRO TRAM
145.0037,-37.74918,METRO TRAM
145.0016,-37.7525,METRO TRAM
145.00123,-37.75436,METRO TRAM
145.00083,-37.75672,METRO TRAM
144.95959,-37.8306,METRO TRAM
144.95835,-37.82806,METRO TRAM
144.96061,-37.83279,METRO TRAM
144.96166,-37.83503,METRO TRAM
144.96336,-37.83894,METRO TRAM
144.96146,-37.84058,METRO TRAM
144.95222,-37.81968,METRO TRAM
144.95013,-37.82027,METRO TRAM
144.94542,-37.82153,METRO TRAM
144.94804,-37.8208,METRO TRAM
144.95048,-37.82007,METRO TRAM
144.9526,-37.81947,METRO TRAM
144.94814,-37.82086,METRO TRAM
144.95952,-37.84228,METRO TRAM
144.96006,-37.8445,METRO TRAM
144.9591,-37.84566,METRO TRAM
144.95781,-37.84723,METRO TRAM
144.95608,-37.84932,METRO TRAM
144.95887,-37.85101,METRO TRAM
144.97307,-37.85948,METRO TRAM
144.9705,-37.85718,METRO TRAM
144.96713,-37.85543,METRO TRAM
144.9653,-37.85447,METRO TRAM
144.96217,-37.8527,METRO TRAM
144.97732,-37.8056,METRO TRAM
144.97781,-37.8027,METRO TRAM
144.97818,-37.80054,METRO TRAM
144.97859,-37.79817,METRO TRAM
144.97904,-37.79546,METRO TRAM
144.97946,-37.79293,METRO TRAM
144.97989,-37.79054,METRO TRAM
144.98029,-37.78817,METRO TRAM
144.98215,-37.78538,METRO TRAM
144.98529,-37.78173,METRO TRAM
144.98689,-37.77988,METRO TRAM
144.98855,-37.77795,METRO TRAM
144.98986,-37.77574,METRO TRAM
144.99027,-37.77365,METRO TRAM
144.99073,-37.77141,METRO TRAM
144.9916,-37.76814,METRO TRAM
144.99216,-37.7652,METRO TRAM
144.99269,-37.76264,METRO TRAM
144.99351,-37.75846,METRO TRAM
144.99418,-37.75509,METRO TRAM
144.99492,-37.75227,METRO TRAM
144.99094,-37.75126,METRO TRAM
144.99479,-37.75164,METRO TRAM
144.98812,-37.7506,METRO TRAM
144.98854,-37.74823,METRO TRAM
144.98896,-37.74562,METRO TRAM
144.98925,-37.74354,METRO TRAM
144.98971,-37.74096,METRO TRAM
144.99003,-37.73891,METRO TRAM
144.99041,-37.73647,METRO TRAM
144.99074,-37.73461,METRO TRAM
144.99106,-37.73276,METRO TRAM
144.99159,-37.72919,METRO TRAM
145.06893,-37.68232,METRO TRAM
145.06668,-37.68816,METRO TRAM
145.06302,-37.69193,METRO TRAM
145.05958,-37.69591,METRO TRAM
145.05882,-37.69827,METRO TRAM
145.05834,-37.69982,METRO TRAM
145.05586,-37.7039,METRO TRAM
145.05163,-37.70807,METRO TRAM
145.0491,-37.71055,METRO TRAM
145.04562,-37.71315,METRO TRAM
145.04276,-37.71737,METRO TRAM
145.03976,-37.71904,METRO TRAM
145.03696,-37.72006,METRO TRAM
145.03032,-37.72264,METRO TRAM
145.02703,-37.72452,METRO TRAM
145.02281,-37.72557,METRO TRAM
145.01967,-37.72771,METRO TRAM
145.01752,-37.72912,METRO TRAM
145.01476,-37.73099,METRO TRAM
145.01382,-37.73432,METRO TRAM
145.01257,-37.73687,METRO TRAM
145.01168,-37.73871,METRO TRAM
145.01009,-37.74077,METRO TRAM
145.00844,-37.74288,METRO TRAM
145.00653,-37.74534,METRO TRAM
145.00542,-37.74688,METRO TRAM
145.00409,-37.74888,METRO TRAM
145.02542,-37.86536,METRO TRAM
144.8829,-37.76984,METRO TRAM
144.97237,-37.83321,METRO TRAM
144.97341,-37.83366,METRO TRAM
144.95257,-37.81288,METRO TRAM
144.9529,-37.81273,METRO TRAM
144.9567,-37.81163,METRO TRAM
144.9607,-37.81055,METRO TRAM
144.96762,-37.80846,METRO TRAM
144.96728,-37.80861,METRO TRAM
145.01508,-37.7306,METRO TRAM
144.97635,-37.80815,METRO TRAM
144.94206,-37.82086,METRO TRAM
144.94552,-37.82145,METRO TRAM
144.93842,-37.81456,METRO TRAM
145.18209,-37.85641,METRO TRAM
144.98973,-37.87115,METRO TRAM
145.06945,-37.67967,METRO TRAM
145.12205,-37.81784,METRO TRAM
144.9803,-37.84935,METRO TRAM
144.97055,-37.82428,METRO TRAM
144.97081,-37.82474,METRO TRAM
145.03566,-37.82132,METRO TRAM
144.94204,-37.8208,METRO TRAM
144.94625,-37.74888,METRO TRAM
144.94536,-37.76953,METRO TRAM
144.94885,-37.77493,METRO TRAM
144.94509,-37.75705,METRO TRAM
144.9463,-37.74978,METRO TRAM
144.9446,-37.7473,METRO TRAM
144.89567,-37.76932,METRO TRAM
144.97536,-37.83575,METRO TRAM
144.98071,-37.83762,METRO TRAM
144.98105,-37.83763,METRO TRAM
145.00055,-37.75832,METRO TRAM
145.00004,-37.76153,METRO TRAM
144.99969,-37.76333,METRO TRAM
144.99926,-37.76573,METRO TRAM
144.9991,-37.76761,METRO TRAM
144.9989,-37.76941,METRO TRAM
144.99857,-37.77114,METRO TRAM
144.99784,-37.77471,METRO TRAM
144.99751,-37.77665,METRO TRAM
144.99681,-37.78031,METRO TRAM
144.99617,-37.78357,METRO TRAM
144.99452,-37.78565,METRO TRAM
144.99142,-37.78836,METRO TRAM
144.98875,-37.78948,METRO TRAM
144.98635,-37.79047,METRO TRAM
144.98502,-37.79416,METRO TRAM
144.98457,-37.79678,METRO TRAM
144.98416,-37.79908,METRO TRAM
144.98374,-37.80158,METRO TRAM
144.98338,-37.80361,METRO TRAM
144.98266,-37.80626,METRO TRAM
144.97929,-37.80591,METRO TRAM
144.97706,-37.80566,METRO TRAM
144.97424,-37.80189,METRO TRAM
144.97486,-37.79836,METRO TRAM
144.97539,-37.79525,METRO TRAM
144.97593,-37.79202,METRO TRAM
144.97654,-37.78881,METRO TRAM
144.97714,-37.78559,METRO TRAM
144.9776,-37.78307,METRO TRAM
144.97817,-37.77994,METRO TRAM
144.97867,-37.77678,METRO TRAM
144.97928,-37.77319,METRO TRAM
144.97983,-37.77042,METRO TRAM
145.002,-37.75198,METRO TRAM
145.00137,-37.75455,METRO TRAM
145.00105,-37.7567,METRO TRAM
145.00074,-37.75836,METRO TRAM
145.00055,-37.75945,METRO TRAM
145.00026,-37.76124,METRO TRAM
144.99995,-37.76315,METRO TRAM
144.99953,-37.76556,METRO TRAM
144.99928,-37.76747,METRO TRAM
144.99918,-37.76919,METRO TRAM
144.99866,-37.77139,METRO TRAM
144.99792,-37.775,METRO TRAM
144.99744,-37.77717,METRO TRAM
144.99673,-37.78088,METRO TRAM
144.99618,-37.78389,METRO TRAM
144.99399,-37.78632,METRO TRAM
144.99026,-37.78894,METRO TRAM
144.98835,-37.78974,METRO TRAM
144.98621,-37.79064,METRO TRAM
144.98528,-37.79362,METRO TRAM
144.98475,-37.79669,METRO TRAM
144.98437,-37.79884,METRO TRAM
144.98396,-37.80139,METRO TRAM
144.98361,-37.80346,METRO TRAM
144.98335,-37.80486,METRO TRAM
144.98309,-37.80624,METRO TRAM
144.9798,-37.80609,METRO TRAM
144.97738,-37.80582,METRO TRAM
144.97424,-37.80159,METRO TRAM
144.9749,-37.79758,METRO TRAM
144.97532,-37.79524,METRO TRAM
144.97594,-37.79172,METRO TRAM
144.97655,-37.78852,METRO TRAM
144.97715,-37.78525,METRO TRAM
144.97762,-37.78274,METRO TRAM
144.97823,-37.77933,METRO TRAM
144.97863,-37.77678,METRO TRAM
144.97909,-37.77414,METRO TRAM
144.97974,-37.77026,METRO TRAM
144.9803,-37.76697,METRO TRAM
145.03708,-37.86357,METRO TRAM
145.03386,-37.86315,METRO TRAM
145.03139,-37.86283,METRO TRAM
145.0227,-37.86159,METRO TRAM
145.02509,-37.86189,METRO TRAM
145.02813,-37.86228,METRO TRAM
145.03096,-37.86266,METRO TRAM
145.03339,-37.86296,METRO TRAM
145.03663,-37.86339,METRO TRAM
145.03999,-37.86383,METRO TRAM
144.90205,-37.77008,METRO TRAM
145.11247,-37.87376,METRO TRAIN
144.95563,-37.81205,METRO TRAIN
144.95558,-37.81193,METRO TRAIN
144.96251,-37.80997,METRO TRAIN
144.9625,-37.80987,METRO TRAIN
144.97292,-37.81101,METRO TRAIN
145.35519,-37.90914,METRO TRAIN
145.35513,-37.9091,METRO TRAIN
145.3429,-37.90809,METRO TRAIN
145.33141,-37.90371,METRO TRAIN
145.33138,-37.90361,METRO TRAIN
145.0797,-37.86819,METRO TRAIN
145.08139,-37.86193,METRO TRAIN
145.08053,-37.85155,METRO TRAIN
145.08047,-37.85155,METRO TRAIN
145.07548,-37.84385,METRO TRAIN
145.07543,-37.84388,METRO TRAIN
145.07024,-37.83567,METRO TRAIN
145.07034,-37.83568,METRO TRAIN
145.06964,-37.8313,METRO TRAIN
145.06967,-37.83162,METRO TRAIN
145.05836,-37.82669,METRO TRAIN
145.05836,-37.8266,METRO TRAIN
145.05845,-37.82652,METRO TRAIN
144.9731,-37.81091,METRO TRAIN
144.96627,-37.81809,METRO TRAIN
144.96649,-37.81814,METRO TRAIN
144.96652,-37.8182,METRO TRAIN
144.96656,-37.81829,METRO TRAIN
144.9666,-37.81833,METRO TRAIN
144.96664,-37.81843,METRO TRAIN
144.96667,-37.81851,METRO TRAIN
145.11246,-37.87371,METRO TRAIN
145.12604,-38.14268,METRO TRAIN
145.12619,-38.1427,METRO TRAIN
145.13533,-38.12172,METRO TRAIN
145.13539,-38.12172,METRO TRAIN
145.12817,-38.10434,METRO TRAIN
145.12828,-38.10442,METRO TRAIN
145.12304,-38.07761,METRO TRAIN
145.1231,-38.0776,METRO TRAIN
145.12006,-38.06556,METRO TRAIN
145.12017,-38.06556,METRO TRAIN
145.11654,-38.05321,METRO TRAIN
145.11664,-38.05315,METRO TRAIN
145.10737,-38.03628,METRO TRAIN
145.10751,-38.03629,METRO TRAIN
145.10199,-38.02711,METRO TRAIN
145.10208,-38.02708,METRO TRAIN
145.08735,-38.00633,METRO TRAIN
145.08761,-38.00642,METRO TRAIN
145.07601,-37.9929,METRO TRAIN
145.07615,-37.99283,METRO TRAIN
145.06609,-37.98323,METRO TRAIN
145.06616,-37.98321,METRO TRAIN
145.05435,-37.96639,METRO TRAIN
145.05428,-37.96643,METRO TRAIN
145.05443,-37.96637,METRO TRAIN
145.30729,-37.8926,METRO TRAIN
145.30711,-37.89249,METRO TRAIN
145.29495,-37.88134,METRO TRAIN
145.29507,-37.88129,METRO TRAIN
145.28474,-37.86053,METRO TRAIN
145.28479,-37.86049,METRO TRAIN
145.26818,-37.84187,METRO TRAIN
145.26821,-37.84182,METRO TRAIN
145.24456,-37.82849,METRO TRAIN
145.24467,-37.82845,METRO TRAIN
145.04152,-37.94802,METRO TRAIN
145.16289,-37.87974,METRO TRAIN
145.16291,-37.8797,METRO TRAIN
145.14964,-37.8763,METRO TRAIN
145.14964,-37.87624,METRO TRAIN
145.12777,-37.8753,METRO TRAIN
145.12772,-37.87522,METRO TRAIN
145.34792,-37.75541,METRO TRAIN
145.34776,-37.75543,METRO TRAIN
145.31369,-37.7847,METRO TRAIN
145.3137,-37.78465,METRO TRAIN
145.2807,-37.79537,METRO TRAIN
145.28051,-37.79536,METRO TRAIN
145.25087,-37.81172,METRO TRAIN
145.25088,-37.81166,METRO TRAIN
145.48651,-38.08051,METRO TRAIN
145.48655,-38.08044,METRO TRAIN
145.4116,-38.06632,METRO TRAIN
145.41171,-38.06625,METRO TRAIN
145.3665,-38.05113,METRO TRAIN
145.36652,-38.05107,METRO TRAIN
145.34503,-38.03983,METRO TRAIN
145.34516,-38.0398,METRO TRAIN
145.30378,-38.02759,METRO TRAIN
145.30383,-38.02752,METRO TRAIN
145.27004,-38.01799,METRO TRAIN
145.27008,-38.01787,METRO TRAIN
145.28074,-38.09977,METRO TRAIN
145.2808,-38.09973,METRO TRAIN
145.26336,-38.07904,METRO TRAIN
145.20984,-37.99014,METRO TRAIN
145.20986,-37.99011,METRO TRAIN
145.20982,-37.98999,METRO TRAIN
145.19101,-37.97773,METRO TRAIN
145.19104,-37.9777,METRO TRAIN
145.17588,-37.9663,METRO TRAIN
145.17595,-37.96625,METRO TRAIN
145.16326,-37.95692,METRO TRAIN
144.95523,-37.81216,METRO TRAIN
144.95516,-37.81204,METRO TRAIN
144.96254,-37.80998,METRO TRAIN
144.96249,-37.80992,METRO TRAIN
144.97286,-37.81097,METRO TRAIN
144.97306,-37.81092,METRO TRAIN
144.96771,-37.81861,METRO TRAIN
144.96766,-37.81852,METRO TRAIN
144.96674,-37.81876,METRO TRAIN
144.96674,-37.81864,METRO TRAIN
144.96672,-37.81858,METRO TRAIN
145.06825,-37.82584,METRO TRAIN
145.06822,-37.82577,METRO TRAIN
145.06825,-37.82569,METRO TRAIN
145.08066,-37.82471,METRO TRAIN
145.08085,-37.82475,METRO TRAIN
145.08087,-37.8247,METRO TRAIN
145.08866,-37.82426,METRO TRAIN
145.0887,-37.82422,METRO TRAIN
145.08947,-37.82426,METRO TRAIN
145.12183,-37.81935,METRO TRAIN
145.12185,-37.81927,METRO TRAIN
145.12139,-37.81911,METRO TRAIN
145.14082,-37.82063,METRO TRAIN
145.14091,-37.82075,METRO TRAIN
145.15007,-37.8202,METRO TRAIN
145.15008,-37.82011,METRO TRAIN
145.15009,-37.82004,METRO TRAIN
145.17486,-37.82046,METRO TRAIN
145.17487,-37.82053,METRO TRAIN
145.19321,-37.81798,METRO TRAIN
145.19323,-37.81805,METRO TRAIN
145.21434,-37.81875,METRO TRAIN
145.21435,-37.81882,METRO TRAIN
145.22928,-37.81568,METRO TRAIN
145.22896,-37.81604,METRO TRAIN
145.22889,-37.81597,METRO TRAIN
145.04592,-37.82253,METRO TRAIN
145.04593,-37.82244,METRO TRAIN
145.04595,-37.82235,METRO TRAIN
145.0364,-37.82158,METRO TRAIN
145.03642,-37.82148,METRO TRAIN
145.03639,-37.82141,METRO TRAIN
145.02337,-37.82176,METRO TRAIN
145.02322,-37.82177,METRO TRAIN
145.02314,-37.8217,METRO TRAIN
145.00765,-37.82769,METRO TRAIN
145.00769,-37.82762,METRO TRAIN
145.00769,-37.82753,METRO TRAIN
145.00768,-37.82748,METRO TRAIN
