venue_category_group,Latitude,Longitude,metro_regional_label,sa2_code_2021,nearest_stop_distance_m,distance_band,distance_band_order,access_class,late_night_flag
Limited licence,-37.6302,144.93089,Metro,210051544,219.5,200-400m,2,high_access_0_400m,False
Limited licence,-37.80904,145.11161,Metro,207031164,241.7,200-400m,2,high_access_0_400m,False
Limited licence,-37.81392,144.95973,Metro,206041505,65.4,0-200m,1,high_access_0_400m,False
Limited licence,-37.80156,145.25978,Metro,211031267,251.8,200-400m,2,high_access_0_400m,False
Limited licence,-38.1516,145.15228,Metro,214011371,65.4,0-200m,1,high_access_0_400m,False
Limited licence,-36.62705,146.68994,Regional,204031071,9876.7,800m+,4,low_access_800m_plus,False
Limited licence,-36.62705,146.68994,Regional,204031071,9876.7,800m+,4,low_access_800m_plus,False
Limited licence,-38.03848,145.2586,Metro,212031562,110.2,0-200m,1,high_access_0_400m,False
Limited licence,-37.83011,145.13653,Metro,207031161,84.4,0-200m,1,high_access_0_400m,False
Limited licence,-37.77443,144.93797,Metro,206011107,121.9,0-200m,1,high_access_0_400m,False
Limited licence,-38.02736,145.35616,Metro,212021293,518.6,400-800m,3,moderate_access_400_800m,False
Limited licence,-38.07198,145.48081,Metro,212011551,43.8,0-200m,1,high_access_0_400m,False
Limited licence,-38.07198,145.48081,Metro,212011551,43.8,0-200m,1,high_access_0_400m,False
Limited licence,-36.37677,145.40824,Regional,216031416,161.3,0-200m,1,high_access_0_400m,False
Limited licence,-37.81099,144.96903,Metro,206041503,79.5,0-200m,1,high_access_0_400m,False
Limited licence,-35.76722,142.05027,Regional,215011394,467.4,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.7563,145.0745,Metro,209011198,582.5,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.98771,145.28809,Metro,212021299,1341.2,800m+,4,low_access_800m_plus,False
Limited licence,-37.62647,145.37293,Metro,211051276,3662.6,800m+,4,low_access_800m_plus,False
Limited licence,-37.93448,145.03624,Metro,208031191,19.5,0-200m,1,high_access_0_400m,False
Limited licence,-37.93448,145.03624,Metro,208031191,19.5,0-200m,1,high_access_0_400m,False
Limited licence,-36.36382,142.99025,Regional,215031400,1267.6,800m+,4,low_access_800m_plus,False
Limited licence,-36.36382,142.99025,Regional,215031400,1267.6,800m+,4,low_access_800m_plus,False
Limited licence,-37.70033,145.10293,Metro,209011197,458.2,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.58469,145.01344,Regional,216011410,193.3,0-200m,1,high_access_0_400m,False
Limited licence,-37.84052,144.99521,Metro,206061516,127.5,0-200m,1,high_access_0_400m,False
Limited licence,-37.02817,145.14656,Regional,204011059,253.5,200-400m,2,high_access_0_400m,False
Limited licence,-38.34576,141.5996,Regional,217011422,282.0,200-400m,2,high_access_0_400m,False
Limited licence,-34.17982,142.13594,Regional,215021469,771.9,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.85393,145.06209,Metro,207011150,574.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.78646,144.93155,Metro,206031115,253.9,200-400m,2,high_access_0_400m,False
Limited licence,-37.53875,143.84665,Regional,201011008,328.8,200-400m,2,high_access_0_400m,False
Limited licence,-37.69941,145.03236,Metro,209021523,325.5,200-400m,2,high_access_0_400m,False
Limited licence,-38.22649,145.03498,Metro,214021592,144.8,0-200m,1,high_access_0_400m,False
Limited licence,-38.07706,145.1327,Metro,208031185,272.1,200-400m,2,high_access_0_400m,False
Limited licence,-37.85434,145.19352,Metro,211041273,416.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-38.17199,144.32085,Regional,203021042,190.9,0-200m,1,high_access_0_400m,False
Limited licence,-37.99349,145.16861,Metro,212041565,71.9,0-200m,1,high_access_0_400m,False
Limited licence,-36.72155,142.20469,Regional,215011388,212.6,200-400m,2,high_access_0_400m,False
Limited licence,-37.74456,144.89837,Metro,206031501,624.6,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.31836,144.40831,Regional,202021030,974.7,800m+,4,low_access_800m_plus,False
Limited licence,-37.90407,145.04282,Metro,208021182,11.7,0-200m,1,high_access_0_400m,False
Limited licence,-37.6688,144.8486,Metro,210051248,243.4,200-400m,2,high_access_0_400m,False
Limited licence,-37.60317,142.32282,Regional,217011423,6867.6,800m+,4,low_access_800m_plus,False
Limited licence,-37.80899,145.24464,Metro,211031267,363.8,200-400m,2,high_access_0_400m,False
Limited licence,-37.86663,145.35308,Metro,211051282,308.9,200-400m,2,high_access_0_400m,False
Limited licence,-37.79912,145.28569,Metro,211031450,31.3,0-200m,1,high_access_0_400m,False
Limited licence,-38.16083,147.08579,Regional,205051100,297.3,200-400m,2,high_access_0_400m,False
Limited licence,-38.17481,144.37078,Regional,203021039,892.4,800m+,4,low_access_800m_plus,False
Limited licence,-38.2159,145.37819,Metro,212031308,436.6,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.8717,145.06642,Metro,208041195,176.7,0-200m,1,high_access_0_400m,False
Limited licence,-37.78833,144.81159,Metro,213011338,34.4,0-200m,1,high_access_0_400m,False
Limited licence,-37.76674,145.04523,Metro,209011200,33.4,0-200m,1,high_access_0_400m,False
Limited licence,-37.84024,144.96683,Metro,206051128,426.5,400-800m,3,moderate_access_400_800m,False
Limited licence,-38.32901,144.7362,Metro,214021383,936.9,800m+,4,low_access_800m_plus,False
Limited licence,-37.94827,145.00014,Metro,208011173,265.3,200-400m,2,high_access_0_400m,False
Limited licence,-36.75379,144.27825,Regional,202011018,103.3,0-200m,1,high_access_0_400m,False
Limited licence,-37.74955,145.68949,Metro,211051286,549.5,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.8691,144.75367,Metro,213051363,452.1,400-800m,3,moderate_access_400_800m,False
Limited licence,-38.00548,145.09752,Metro,208031193,445.4,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.37425,145.40052,Regional,216031416,63.8,0-200m,1,high_access_0_400m,False
Limited licence,-37.65429,145.51626,Metro,211051276,63.5,0-200m,1,high_access_0_400m,False
Limited licence,-38.33359,145.01608,Metro,214021377,3612.6,800m+,4,low_access_800m_plus,False
Limited licence,-37.79646,148.52943,Regional,205021085,1093.5,800m+,4,low_access_800m_plus,False
Limited licence,-37.80018,144.93099,Metro,206041121,448.9,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.3967,144.97367,Regional,216011410,778.2,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.68613,144.578,Regional,213041577,260.0,200-400m,2,high_access_0_400m,False
Limited licence,-37.42147,143.71239,Regional,201021010,149.3,0-200m,1,high_access_0_400m,False
Limited licence,-36.77458,145.97694,Regional,204021064,29523.5,800m+,4,low_access_800m_plus,False
Limited licence,-36.44472,145.23321,Regional,216031419,1057.4,800m+,4,low_access_800m_plus,False
Limited licence,-36.44472,145.23321,Regional,216031419,1057.4,800m+,4,low_access_800m_plus,False
Limited licence,-36.54414,146.72736,Regional,204031071,2391.8,800m+,4,low_access_800m_plus,False
Limited licence,-36.54414,146.72736,Regional,204031071,2391.8,800m+,4,low_access_800m_plus,False
Limited licence,-38.14762,144.36126,Regional,203021039,112.3,0-200m,1,high_access_0_400m,False
Limited licence,-37.66782,144.93233,Metro,210051243,83.9,0-200m,1,high_access_0_400m,False
Limited licence,-37.81192,145.27004,Metro,211031452,88.7,0-200m,1,high_access_0_400m,False
Limited licence,-37.90165,145.05887,Metro,208021176,451.6,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.54519,145.98082,Regional,204021063,234.8,200-400m,2,high_access_0_400m,False
Limited licence,-37.77436,144.90147,Metro,206031113,585.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.89892,145.28121,Regional,204011058,5766.3,800m+,4,low_access_800m_plus,False
Limited licence,-36.44819,144.98903,Regional,216011410,795.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.44819,144.98903,Regional,216011410,795.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.78747,145.44208,Metro,211051285,1186.1,800m+,4,low_access_800m_plus,False
Limited licence,-38.04222,145.36784,Metro,212011546,188.6,0-200m,1,high_access_0_400m,False
Limited licence,-37.85682,145.12379,Metro,212051323,567.9,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.85689,145.03143,Metro,208041194,106.3,0-200m,1,high_access_0_400m,False
Limited licence,-37.75,144.96529,Metro,206011497,177.4,0-200m,1,high_access_0_400m,False
Limited licence,-38.14962,144.38263,Regional,203021039,809.6,800m+,4,low_access_800m_plus,False
Limited licence,-37.95779,145.23777,Metro,212021453,1343.7,800m+,4,low_access_800m_plus,False
Limited licence,-36.95534,145.22073,Regional,204011058,8646.1,800m+,4,low_access_800m_plus,False
Limited licence,-36.95534,145.22073,Regional,204011058,8646.1,800m+,4,low_access_800m_plus,False
Limited licence,-37.70236,145.13482,Metro,209031209,288.5,200-400m,2,high_access_0_400m,False
Limited licence,-38.1643,144.32779,Regional,203021046,609.2,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.71041,145.11343,Metro,209011197,135.6,0-200m,1,high_access_0_400m,False
Limited licence,-37.09586,147.59707,Regional,205021082,757.4,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.37688,145.40978,Regional,216031416,178.8,0-200m,1,high_access_0_400m,False
Limited licence,-37.8876,144.98288,Metro,206051129,557.2,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.85065,144.99067,Metro,206061136,140.8,0-200m,1,high_access_0_400m,False
Limited licence,-35.33836,143.56232,Regional,215031404,196.9,0-200m,1,high_access_0_400m,False
Limited licence,-36.77137,141.8325,Regional,215011389,3939.3,800m+,4,low_access_800m_plus,False
Limited licence,-38.16512,145.10358,Metro,214011373,236.4,200-400m,2,high_access_0_400m,False
Limited licence,-37.72896,145.11057,Metro,209011202,38.7,0-200m,1,high_access_0_400m,False
Limited licence,-35.92131,145.65204,Regional,216021411,349.6,200-400m,2,high_access_0_400m,False
Limited licence,-36.39301,145.35511,Regional,216031415,266.8,200-400m,2,high_access_0_400m,False
Limited licence,-37.77972,145.14709,Metro,207021424,124.5,0-200m,1,high_access_0_400m,False
Limited licence,-37.75611,144.93916,Metro,206011107,263.0,200-400m,2,high_access_0_400m,False
Limited licence,-37.83305,145.02424,Metro,206071517,264.9,200-400m,2,high_access_0_400m,False
Limited licence,-37.67928,143.82691,Regional,201031015,220.6,200-400m,2,high_access_0_400m,False
Limited licence,-36.44468,144.98715,Regional,216011410,528.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.44468,144.98715,Regional,216011410,528.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.74156,145.26666,Metro,211021262,377.4,200-400m,2,high_access_0_400m,False
Limited licence,-38.39256,142.51023,Regional,217041480,95.8,0-200m,1,high_access_0_400m,False
Limited licence,-37.99155,145.22614,Metro,212041563,465.6,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.99313,143.97224,Regional,202021028,1924.0,800m+,4,low_access_800m_plus,False
Limited licence,-38.10333,144.04833,Regional,203011035,539.4,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.71374,141.99588,Regional,217011421,1960.8,800m+,4,low_access_800m_plus,False
Limited licence,-38.45089,144.91369,Metro,214021378,9541.6,800m+,4,low_access_800m_plus,False
Limited licence,-36.45944,142.02984,Regional,215011390,784.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-36.45944,142.02984,Regional,215011390,784.0,400-800m,3,moderate_access_400_800m,False
Limited licence,-37.83664,144.85024,Metro,213021343,307.8,200-400m,2,high_access_0_400m,False
Limited licence,-38.56627,146.67467,Regional,205051104,203.1,200-400m,2,high_access_0_400m,False
Limited licence,-38.56627,146.67467,Regional,205051104,203.1,200-400m,2,high_access_0_400m,False
Limited licence,-38.56627,146.67467,Regional,205051104,203.1,200-400m,2,high_access_0_400m,False
Limited licence,-38.60471,146.5877,Regional,205051104,8911.4,800m+,4,low_access_800m_plus,False
