sa2_code_2021,sa2_name_2021,venue_count,median_nearest_stop_distance_m,share_within_400m_pt,late_night_share,after_11pm_share,median_maximum_capacity,median_stops_within_200m,median_stops_within_400m,median_stops_within_800m,metro_regional_majority,category_restaurant_cafe_count,category_general_count,category_on_premises_count,category_packaged_liquor_count,category_limited_count,urp,irsad_score,irsad_aus_decile,irsd_score,ieo_score,ier_score,population_2025,population_density_denominator_status,venue_count_per_10000_residents,access_share_pct,seifa_decile_group,density_rank_valid_only,access_rank_valid_only
208021426,Bentleigh East - North,35.0,74.690942123636,1.0,0.11428571428571428,0.11428571428571428,60.0,3.0,5.0,18.0,Metro,12.0,1.0,2.0,6.0,8.0,16583.0,1090.89969,9.0,1067.371455,1097.252657,1050.7251480000002,17873.0,valid,19.582610641750126,100.0,high_8_10,311,1
208021427,Bentleigh East - South,21.0,84.19306726968784,0.9523809523809523,0.047619047619047616,0.047619047619047616,70.0,3.0,7.0,23.0,Metro,5.0,0.0,1.0,1.0,7.0,14057.0,1089.6788649999999,9.0,1075.519861,1080.105057,1062.484392,14949.0,valid,14.047762392133253,95.23809523809523,high_8_10,367,139
208031183,Aspendale Gardens - Waterways,6.0,276.92926648570193,0.6666666666666666,0.3333333333333333,0.3333333333333333,250.0,0.5,2.5,7.5,Metro,3.0,1.0,0.0,1.0,1.0,8853.0,1079.41842,9.0,1079.533794,1053.674539,1108.370623,9063.0,valid,6.620324395895399,66.66666666666666,high_8_10,458,368
208031184,Braeside,29.0,226.98535061284167,0.8275862068965517,0.2413793103448276,0.2413793103448276,128.0,0.0,2.0,8.0,Metro,8.0,1.0,5.0,0.0,3.0,,,,,1055.134386,,28.0,valid,10357.142857142859,82.75862068965517,,1,279
208031185,Carrum - Patterson Lakes,35.0,95.1354643151221,1.0,0.11428571428571428,0.11428571428571428,69.0,2.0,7.0,12.0,Metro,15.0,2.0,3.0,5.0,6.0,12032.0,1032.5637339999998,7.0,1042.978764,1026.699437,1035.088982,12478.0,valid,28.049366885718868,100.0,middle_4_7,240,1
208031186,Chelsea - Bonbeach,36.0,161.25543417411455,0.8055555555555556,0.05555555555555555,0.05555555555555555,80.0,1.0,12.0,29.0,Metro,10.0,0.0,1.0,6.0,11.0,15204.0,1037.217624,7.0,1043.144851,1047.293418,999.1103904,16058.0,valid,22.41873209615145,80.55555555555556,middle_4_7,283,298
208031187,Chelsea Heights,11.0,107.765751249699,1.0,0.18181818181818182,0.18181818181818182,105.0,2.0,7.0,15.0,Metro,3.0,0.0,0.0,2.0,1.0,5393.0,1023.722388,7.0,1047.687206,1006.166371,1042.962394,5445.0,valid,20.2020202020202,100.0,middle_4_7,304,1
208031188,Highett (East) - Cheltenham ,92.0,162.88282805244233,0.9519230769230769,0.21153846153846154,0.21153846153846154,122.0,2.0,10.0,25.0,Metro,29.0,5.0,7.0,15.0,22.0,24085.0,1055.189922,8.0,1046.949595,1068.889729,1012.923714,,missing_population,,95.1923076923077,high_8_10,,142
208031189,Edithvale - Aspendale,25.0,119.41497160925591,0.88,0.12,0.12,120.0,3.0,4.0,17.0,Metro,4.0,3.0,1.0,2.0,7.0,13563.0,1076.7860950000002,9.0,1073.4663520000001,1079.454543,1053.91664,14365.0,valid,17.40341106856944,88.0,high_8_10,337,232
208031190,Mentone,36.0,116.4002186829057,0.9230769230769231,0.23076923076923078,0.23076923076923078,116.0,2.0,6.0,43.0,Metro,12.0,2.0,2.0,7.0,6.0,13197.0,1072.274306,8.0,1060.6944970000002,1082.482737,1016.2566330000001,14155.0,valid,25.43270929000353,92.3076923076923,high_8_10,254,176
208031191,Moorabbin - Heatherton,75.0,142.72801758261548,0.7272727272727273,0.23376623376623376,0.23376623376623376,140.0,2.0,4.0,14.0,Metro,14.0,6.0,11.0,6.0,16.0,9116.0,1065.619442,8.0,1047.778202,1073.615773,1035.128345,9826.0,valid,76.3281090983106,72.72727272727273,high_8_10,51,343
208031192,Moorabbin Airport,8.0,161.9491854719601,0.75,0.0,0.0,214.0,1.0,4.0,6.0,Metro,3.0,0.0,1.0,3.0,0.0,,,,,,,26.0,valid,3076.923076923077,75.0,,4,328
208031193,Mordialloc - Parkdale,81.0,116.72530083463944,0.9259259259259259,0.2222222222222222,0.2222222222222222,80.0,2.0,8.0,16.0,Metro,28.0,5.0,11.0,7.0,14.0,21199.0,1082.14155,9.0,1072.088028,1084.198932,1042.996453,22437.0,valid,36.101083032490976,92.5925925925926,high_8_10,185,173
208041194,Malvern - Glen Iris,80.0,80.5389302016375,0.9875,0.125,0.125,68.0,4.0,9.0,26.0,Metro,30.0,9.0,1.0,6.0,16.0,20239.0,1136.947422,10.0,1097.641343,1158.9306729999998,1042.409371,21820.0,valid,36.663611365719525,98.75,high_8_10,176,97
208041195,Malvern East,110.0,180.3005924937982,1.0,0.35454545454545455,0.35454545454545455,85.5,1.0,10.0,19.0,Metro,48.0,16.0,13.0,10.0,14.0,21923.0,1127.588896,10.0,1087.718941,1140.69463,1046.3891230000002,23996.0,valid,45.840973495582595,100.0,high_8_10,128,1
209011196,Bundoora - East,21.0,85.11003248107158,0.9523809523809523,0.047619047619047616,0.047619047619047616,91.0,3.0,6.0,16.0,Metro,4.0,0.0,2.0,2.0,7.0,9831.0,1016.878996,6.0,1023.552441,1015.831049,1013.413433,10339.0,valid,20.31144211238998,95.23809523809523,middle_4_7,302,139
209011197,Greensborough,51.0,85.20519196552489,0.8823529411764706,0.09803921568627451,0.09803921568627451,105.5,2.0,8.0,40.0,Metro,19.0,1.0,3.0,7.0,11.0,20807.0,1061.073469,8.0,1069.7367339999998,1061.937733,1053.1565950000002,21386.0,valid,23.84737678855326,88.23529411764706,high_8_10,273,228
209011198,Heidelberg - Rosanna,49.0,132.33276183108632,0.8775510204081632,0.061224489795918366,0.061224489795918366,62.0,2.0,7.0,30.0,Metro,22.0,0.0,2.0,7.0,10.0,16039.0,1089.484204,9.0,1075.343426,1111.6632869999999,1027.7576379999998,16925.0,valid,28.951255539143276,87.75510204081633,high_8_10,234,236
209011199,Heidelberg West,26.0,127.26990036775965,0.7307692307692307,0.038461538461538464,0.038461538461538464,80.0,2.0,7.0,16.5,Metro,4.0,0.0,0.0,6.0,8.0,14852.0,990.7123551000001,5.0,961.7445145,1049.039563,918.5938381,17224.0,valid,15.095215977705527,73.07692307692307,middle_4_7,357,341
212031308,Pearcedale - Tooradin,19.0,257.71425006799035,0.5789473684210527,0.0,0.0,195.0,0.0,2.0,6.0,Metro,1.0,0.0,2.0,5.0,3.0,8024.0,987.5223440999999,5.0,1035.534296,929.231399,1076.898076,8272.0,valid,22.969052224371374,57.89473684210527,middle_4_7,281,400
209011200,Ivanhoe,47.0,111.86370891945259,0.9361702127659575,0.2553191489361702,0.2553191489361702,68.0,4.0,12.0,38.0,Metro,23.0,3.0,3.0,5.0,6.0,12458.0,1115.468566,10.0,1085.470248,1136.194958,1039.977012,13188.0,valid,35.63845920533819,93.61702127659575,high_8_10,188,158
209011201,Ivanhoe East - Eaglemont,16.0,160.6649259068252,0.9375,0.125,0.125,70.0,2.0,4.0,13.0,Metro,4.0,2.0,1.0,1.0,2.0,7740.0,1147.223647,10.0,1117.616022,1145.714388,1103.595499,8169.0,valid,19.586240665932184,93.75,high_8_10,310,155
209011202,Montmorency - Briar Hill,33.0,121.8560098996643,0.8484848484848485,0.09090909090909091,0.09090909090909091,127.5,2.0,5.0,12.0,Metro,8.0,1.0,0.0,6.0,9.0,16539.0,1073.217266,8.0,1079.754949,1078.463343,1061.186694,17042.0,valid,19.363924422016197,84.84848484848484,high_8_10,316,262
212031457,Narre Warren South - East,11.0,124.21589630580793,0.9090909090909091,0.09090909090909091,0.09090909090909091,98.0,2.0,5.0,12.0,Metro,4.0,0.0,0.0,6.0,1.0,13152.0,1023.162493,7.0,1030.2888560000001,1000.436269,1096.336906,13022.0,valid,8.447243127015819,90.9090909090909,middle_4_7,433,193
209011203,Viewbank - Yallambie,14.0,150.02332274455568,0.9285714285714286,0.07142857142857142,0.07142857142857142,70.0,2.0,5.5,16.0,Metro,2.0,1.0,0.0,3.0,3.0,18733.0,1067.742201,8.0,1066.2688010000002,1080.574268,1042.031066,18993.0,valid,7.371136734586426,92.85714285714286,high_8_10,451,166
209011204,Watsonia,11.0,114.91243686857322,1.0,0.09090909090909091,0.09090909090909091,70.0,3.0,6.0,19.0,Metro,2.0,1.0,0.0,3.0,3.0,9236.0,1034.861733,7.0,1046.2976170000002,1041.089965,1019.1183179999999,9504.0,valid,11.574074074074073,100.0,middle_4_7,401,1
209021205,Kingsbury,34.0,118.32356841048976,0.8235294117647058,0.058823529411764705,0.058823529411764705,112.5,2.0,6.5,15.0,Metro,9.0,0.0,5.0,4.0,9.0,10408.0,1032.7296079999999,7.0,1011.573923,1057.825686,981.9518858,12932.0,valid,26.29137024435509,82.35294117647058,middle_4_7,247,283
212031458,Narre Warren South - West,4.0,91.4565782565065,1.0,0.0,0.0,45.0,2.5,7.0,13.0,Metro,0.0,0.0,1.0,1.0,2.0,16713.0,964.8068453999999,4.0,968.1783621000001,962.9333485000001,1036.1671019999999,17083.0,valid,2.3415091026166364,100.0,middle_4_7,505,1
209021428,Preston - East,132.0,102.8812050397959,0.9848484848484849,0.2878787878787879,0.2878787878787879,85.5,3.0,10.0,31.0,Metro,57.0,7.0,15.0,10.0,12.0,20711.0,1031.4978350000001,7.0,1003.524952,1072.2206970000002,946.008846,23403.0,valid,56.40302525317267,98.48484848484848,middle_4_7,95,102
209021429,Preston - West,16.0,50.53627138044993,0.9375,0.0,0.0,70.5,2.0,5.0,16.5,Metro,5.0,1.0,2.0,4.0,3.0,12696.0,1056.286654,8.0,1034.2955359999999,1082.337784,983.0075752,13610.0,valid,11.756061719324027,93.75,high_8_10,395,155
212031555,Clyde North - North,5.0,105.01247181259139,0.8,0.6,0.6,64.0,2.0,2.0,8.0,Metro,4.0,0.0,0.0,0.0,1.0,10535.0,1067.1091139999999,8.0,1065.8570359999999,1061.193649,1103.686625,13667.0,valid,3.6584473549425627,80.0,high_8_10,494,300
209021523,Reservoir - North East,18.0,268.82422268444606,0.8333333333333334,0.2777777777777778,0.2777777777777778,100.0,0.0,1.5,22.5,Metro,4.0,0.0,2.0,3.0,5.0,14795.0,983.0822093999999,5.0,973.9242317000001,1014.145102,938.6632596999999,16329.0,valid,11.023332720925959,83.33333333333334,middle_4_7,412,275
209021524,Reservoir - North West,8.0,82.08527858325638,1.0,0.0,0.0,50.0,2.0,5.0,16.5,Metro,0.0,2.0,0.0,0.0,4.0,9801.0,964.8040145,4.0,964.1220159999999,959.8604391,987.8800682,9751.0,valid,8.204286739821557,100.0,middle_4_7,436,1
209021525,Reservoir - South East,33.0,47.04607954316614,0.9714285714285714,0.2571428571428571,0.2571428571428571,111.0,3.0,8.0,34.0,Metro,7.0,4.0,3.0,8.0,3.0,12799.0,977.7348578,5.0,958.1040502000001,1016.1638750000001,916.6558239,14143.0,valid,23.33309764547833,97.14285714285714,middle_4_7,277,120
209021526,Reservoir - South West,29.0,80.4874616248421,0.9655172413793104,0.10344827586206896,0.10344827586206896,160.0,2.0,8.0,25.0,Metro,6.0,2.0,1.0,5.0,3.0,14090.0,1017.043698,6.0,1002.8235,1052.384441,952.5986348,15350.0,valid,18.892508143322477,96.55172413793103,middle_4_7,325,125
209031209,Eltham,55.0,154.2539687585952,0.9454545454545454,0.2909090909090909,0.2909090909090909,92.5,1.0,6.0,29.0,Metro,25.0,1.0,6.0,4.0,11.0,23444.0,1099.317726,9.0,1097.9744130000001,1096.460214,1105.452561,23669.0,valid,23.23714563352909,94.54545454545455,high_8_10,279,150
212031556,Clyde North - South,11.0,192.50937131760583,0.9090909090909091,0.2727272727272727,0.2727272727272727,74.0,1.0,3.0,8.0,Metro,3.0,0.0,1.0,4.0,1.0,14802.0,1041.8191829999998,7.0,1045.733996,1029.663184,1103.353323,28328.0,valid,3.883083874611692,90.9090909090909,middle_4_7,493,193
212031557,Cranbourne East - North,13.0,64.92488089996597,1.0,0.0,0.0,160.0,2.0,3.0,8.0,Metro,3.0,0.0,0.0,4.0,5.0,23415.0,983.8718295,5.0,1001.299509,973.6580536,1043.735118,25111.0,valid,5.1770140575843255,100.0,middle_4_7,477,1
209031210,Hurstbridge,15.0,234.11877061968363,0.8,0.13333333333333333,0.13333333333333333,61.5,0.0,2.0,11.0,Metro,7.0,1.0,1.0,1.0,4.0,3554.0,1048.459988,8.0,1068.054539,1050.0965840000001,1076.645323,3521.0,valid,42.60153365521158,80.0,high_8_10,141,300
212031558,Cranbourne East - South,8.0,183.19628967658755,0.75,0.0,0.0,186.0,1.0,3.0,3.0,Metro,0.0,0.0,3.0,0.0,4.0,12289.0,1004.3667,6.0,1019.35603,993.8910037999999,1057.287208,15590.0,valid,5.131494547787043,75.0,middle_4_7,479,328
212031559,Cranbourne North - East,7.0,109.84993029126535,1.0,0.2857142857142857,0.2857142857142857,155.0,2.0,3.0,7.0,Metro,3.0,0.0,0.0,2.0,2.0,12772.0,1011.8648979999999,6.0,1013.078417,1020.6996790000001,1062.6701110000001,13691.0,valid,5.112847856255934,100.0,middle_4_7,481,1
212031560,Cranbourne North - West,11.0,72.79974942161212,1.0,0.0,0.0,140.5,1.0,4.0,11.0,Metro,3.0,0.0,0.0,4.0,1.0,11910.0,931.2384562,3.0,946.0908798999999,921.0667073,1001.889778,12313.0,valid,8.933647364574028,100.0,low_1_3,432,1
212031561,Hampton Park - East,3.0,88.75674933631457,1.0,0.3333333333333333,0.3333333333333333,19.0,2.0,2.0,22.0,Metro,0.0,0.0,1.0,2.0,0.0,12715.0,917.1539654000001,2.0,916.6970315,920.6971645,977.3805187,13393.0,valid,2.2399761069215263,100.0,low_1_3,506,1
209031211,Kinglake,15.0,1897.9998717973767,0.4,0.13333333333333333,0.13333333333333333,100.0,0.0,0.0,0.0,Regional,3.0,2.0,0.0,1.0,2.0,4204.0,1002.2221609999999,6.0,1038.969496,991.6721021,1069.741865,4419.0,valid,33.944331296673454,40.0,middle_4_7,199,468
209031212,Panton Hill - St Andrews,17.0,8827.822913622498,0.0,0.11764705882352941,0.11764705882352941,136.5,0.0,0.0,0.0,Metro,1.0,3.0,0.0,0.0,3.0,5091.0,1075.9690970000001,9.0,1086.4361299999998,1063.9334279999998,1111.44869,5130.0,valid,33.13840155945419,0.0,high_8_10,207,510
212031562,Hampton Park - West,15.0,110.16213385382511,1.0,0.06666666666666667,0.06666666666666667,165.5,2.0,4.0,15.0,Metro,3.0,0.0,1.0,3.0,3.0,13368.0,897.7903508,2.0,892.5909792,907.4407225,949.9446031,13748.0,valid,10.910677916787897,100.0,low_1_3,416,1
209031213,Plenty - Yarrambat,21.0,257.39595753176343,0.8095238095238095,0.14285714285714285,0.14285714285714285,290.0,0.0,2.0,6.0,Metro,2.0,0.0,3.0,2.0,9.0,9454.0,1089.5637259999999,9.0,1096.944051,1055.052329,1124.1415339999999,9579.0,valid,21.922956467272158,80.95238095238095,high_8_10,290,296
209031214,Research - North Warrandyte,21.0,236.75586621855444,0.5714285714285714,0.0,0.0,95.0,0.0,1.0,1.0,Metro,1.0,1.0,2.0,1.0,6.0,6935.0,1116.330245,10.0,1106.8619090000002,1099.857879,1141.95578,7039.0,valid,29.83378320784202,57.14285714285714,high_8_10,223,401
209031215,Wattle Glen - Diamond Creek,21.0,176.91248854230906,0.9047619047619048,0.09523809523809523,0.09523809523809523,47.0,1.0,15.0,23.0,Metro,7.0,1.0,1.0,3.0,3.0,14417.0,1069.3594130000001,8.0,1083.570471,1046.083621,1104.0767540000002,14859.0,valid,14.13284877851807,90.47619047619048,high_8_10,364,202
209041216,Bundoora - North,17.0,92.62145568058855,1.0,0.2222222222222222,0.2222222222222222,100.0,3.0,10.0,23.5,Metro,11.0,0.0,2.0,1.0,3.0,7350.0,1033.230778,7.0,1026.67689,1037.739843,1016.524544,8014.0,valid,21.212877464437234,100.0,middle_4_7,298,1
209041217,Bundoora - West,13.0,153.5865068228583,1.0,0.15384615384615385,0.15384615384615385,105.0,3.0,8.0,18.0,Metro,7.0,0.0,0.0,3.0,0.0,6186.0,982.1195787,5.0,983.2850591,991.8755193,961.6996522000001,6806.0,valid,19.100793417572728,100.0,middle_4_7,321,1
212041309,Clarinda - Oakleigh South,9.0,89.96865280826857,0.7777777777777778,0.0,0.0,150.0,2.0,6.0,15.0,Metro,2.0,0.0,1.0,3.0,0.0,11554.0,995.4821608999999,5.0,990.0324044,1000.007635,1009.056204,11741.0,valid,7.6654458734349715,77.77777777777779,middle_4_7,445,318
209041220,Mill Park - North,47.0,141.24180984003206,1.0,0.19148936170212766,0.19148936170212766,160.0,2.0,6.0,18.0,Metro,21.0,0.0,7.0,7.0,7.0,17470.0,992.6267306,5.0,1010.50716,982.443358,1018.521332,17610.0,valid,26.68938103350369,100.0,middle_4_7,246,1
209041221,Mill Park - South,3.0,177.73592476049936,1.0,0.3333333333333333,0.3333333333333333,698.0,1.0,2.0,20.0,Metro,0.0,0.0,0.0,0.0,1.0,11240.0,974.3562258,5.0,988.6527456,976.5585322,996.49003,11494.0,valid,2.6100574212632677,100.0,middle_4_7,502,1
209041223,Thomastown,40.0,187.17880646538913,0.75,0.175,0.175,150.0,1.0,4.0,10.0,Metro,8.0,0.0,3.0,5.0,8.0,19998.0,900.0117787,2.0,884.8638520999999,914.4736581000001,935.4563958000001,20595.0,valid,19.422189851905802,75.0,low_1_3,313,328
209041224,Wallan,24.0,208.79083625288632,0.7419354838709677,0.12903225806451613,0.12903225806451613,170.0,0.0,3.0,11.0,Regional,4.0,5.0,2.0,6.0,3.0,22627.0,985.8695634000001,5.0,1016.712836,954.8151693,1064.64178,30342.0,valid,7.909827961241843,74.19354838709677,middle_4_7,439,338
209041225,Whittlesea,20.0,86.41578737700686,0.7916666666666666,0.16666666666666666,0.16666666666666666,100.0,2.0,3.0,8.0,Metro,3.0,1.0,3.0,2.0,5.0,10661.0,999.008742,6.0,1030.717377,974.9168422,1059.674184,18174.0,valid,11.004732034774953,79.16666666666666,middle_4_7,413,310
209041431,Epping - East,2.0,200.10875422994363,1.0,0.0,0.0,,1.0,4.5,24.5,Metro,0.0,0.0,0.0,0.0,2.0,13144.0,945.4506041,3.0,960.7164395,943.4715044,994.3093035,13555.0,valid,1.4754703061600885,100.0,low_1_3,511,1
209041432,Epping - South,56.0,169.08685064116315,0.875,0.3392857142857143,0.3392857142857143,195.0,2.0,4.0,21.5,Metro,22.0,4.0,7.0,8.0,8.0,8204.0,920.2755655,2.0,927.0433645,927.9186857,951.9868957,8322.0,valid,67.29151646238884,87.5,low_1_3,67,237
209041433,Epping (Vic.) - West,23.0,178.81270612129825,0.8695652173913043,0.08695652173913043,0.08695652173913043,120.0,1.0,2.0,8.0,Metro,7.0,0.0,0.0,5.0,4.0,12143.0,988.0454155,5.0,990.9834586999999,999.6787390000001,1014.671017,12895.0,valid,17.836370686312524,86.95652173913044,middle_4_7,333,244
209041435,South Morang - North,6.0,137.48255925056338,1.0,0.0,0.0,68.0,2.0,3.0,12.0,Metro,1.0,0.0,0.0,1.0,2.0,12595.0,1031.646039,7.0,1051.307039,1008.411201,1078.5829270000002,13259.0,valid,4.525228146919074,100.0,middle_4_7,489,1
212041310,Clayton South,18.0,174.84559549229908,0.7222222222222222,0.05555555555555555,0.05555555555555555,100.0,1.5,5.0,18.0,Metro,5.0,0.0,0.0,1.0,6.0,13381.0,978.5448926,5.0,954.0459268,1004.1941290000001,944.3460851,15349.0,valid,11.727148348426608,72.22222222222221,middle_4_7,397,345
209041436,South Morang - South,14.0,119.48600986497345,0.8571428571428571,0.2857142857142857,0.2857142857142857,200.0,2.0,2.0,7.5,Metro,4.0,1.0,4.0,2.0,2.0,12392.0,997.1567748,6.0,1021.333574,982.7594714,1031.5511669999999,13054.0,valid,10.72468208978091,85.71428571428571,middle_4_7,419,255
209041437,Wollert,7.0,224.54409543170706,0.5714285714285714,0.2857142857142857,0.2857142857142857,194.0,0.0,2.0,5.0,Metro,3.0,0.0,1.0,2.0,1.0,24407.0,1002.137436,6.0,1001.788902,1011.636587,1050.63741,36658.0,valid,1.9095422554421955,57.14285714285714,middle_4_7,508,401
209041527,Doreen - North,13.0,111.65051473083227,1.0,0.3076923076923077,0.3076923076923077,72.0,2.0,6.0,12.0,Metro,6.0,0.0,1.0,3.0,3.0,16299.0,1027.0029299999999,7.0,1051.04692,1006.5340209999999,1079.825395,17283.0,valid,7.521842272753573,100.0,middle_4_7,447,1
209041528,Doreen - South,3.0,47.28052206317503,1.0,0.0,0.0,67.5,2.0,2.0,8.0,Metro,1.0,0.0,0.0,1.0,0.0,10471.0,1021.793786,7.0,1045.350467,1018.361096,1064.102187,11947.0,valid,2.5110906503724784,100.0,middle_4_7,504,1
209041529,Lalor - East,16.0,149.23620192890328,1.0,0.0,0.0,100.0,1.0,5.0,17.0,Metro,3.0,0.0,1.0,3.0,4.0,9947.0,896.0665509,2.0,883.8922552,912.762141,925.8371586999999,10253.0,valid,15.605188725251146,100.0,low_1_3,353,1
209041530,Lalor - West,8.0,123.02220934207767,0.625,0.25,0.25,40.0,2.0,6.0,14.0,Metro,3.0,0.0,0.0,1.0,2.0,13513.0,934.6446195,3.0,919.2516177,943.7736887,987.8236054,13925.0,valid,5.745062836624776,62.5,low_1_3,472,382
209041531,Mernda - North,6.0,59.965198892309246,1.0,0.16666666666666666,0.16666666666666666,320.0,3.0,5.0,18.0,Metro,3.0,0.0,0.0,2.0,1.0,11427.0,1002.5414189999999,6.0,1019.448852,1003.323213,1033.6034379999999,12061.0,valid,4.97471188127021,100.0,middle_4_7,483,1
209041532,Mernda - South,8.0,134.78949603023963,0.875,0.25,0.25,400.0,2.0,3.5,14.0,Metro,1.0,0.0,0.0,2.0,2.0,11940.0,1015.535759,6.0,1033.690501,1010.944787,1060.844351,13854.0,valid,5.774505557961599,87.5,middle_4_7,471,237
210011226,Airport West,21.0,163.69519908540394,0.9523809523809523,0.14285714285714285,0.14285714285714285,103.0,2.0,6.0,18.0,Metro,5.0,1.0,1.0,5.0,4.0,8173.0,1018.3820979999999,6.0,1025.5330339999998,1014.384738,994.3945494,8783.0,valid,23.9098257998406,95.23809523809523,middle_4_7,270,139
210011227,Essendon Airport,8.0,205.64424725362917,0.875,0.25,0.25,248.0,0.0,2.0,12.0,Metro,2.0,2.0,1.0,3.0,0.0,,,,,,,14.0,valid,5714.285714285714,87.5,,2,237
210011228,Keilor,39.0,390.3435959050533,0.5128205128205128,0.10256410256410256,0.10256410256410256,186.0,0.0,1.0,5.0,Metro,6.0,0.0,2.0,2.0,11.0,8548.0,1034.505385,7.0,1052.264046,1007.994804,1057.5501809999998,8732.0,valid,44.66330737517178,51.28205128205128,middle_4_7,134,422
210011230,Niddrie - Essendon West,20.0,57.898002024586674,1.0,0.21212121212121213,0.21212121212121213,75.0,6.0,10.0,21.0,Metro,13.0,0.0,4.0,1.0,1.0,7460.0,1072.629185,8.0,1067.221506,1063.5351520000002,1042.0384549999999,8048.0,valid,24.85089463220676,100.0,high_8_10,263,1
210011231,Strathmore,25.0,177.4241132997029,1.0,0.08,0.08,90.0,1.0,4.0,14.0,Metro,9.0,2.0,1.0,3.0,5.0,10031.0,1099.5792379999998,9.0,1089.215045,1087.9408480000002,1080.684736,10536.0,valid,23.72817008352316,100.0,high_8_10,275,1
210011533,Avondale Heights,10.0,114.31390228109217,1.0,0.1,0.1,61.0,2.0,5.0,12.5,Metro,4.0,0.0,0.0,2.0,3.0,12388.0,1011.716268,6.0,1008.140083,1003.288692,1016.1228179999999,12861.0,valid,7.7754451442345065,100.0,middle_4_7,443,1
210011534,Keilor East,25.0,183.7328196057226,0.8,0.08,0.08,78.0,1.0,4.0,16.0,Metro,7.0,0.0,1.0,7.0,2.0,15073.0,1031.332274,7.0,1036.2359399999998,1017.730171,1037.247277,15645.0,valid,15.979546180888464,80.0,middle_4_7,350,300
210021232,Gisborne,50.0,195.55919768447148,0.7,0.18,0.18,100.0,1.0,4.0,10.0,Regional,13.0,3.0,4.0,5.0,12.0,14222.0,1067.885942,8.0,1079.434041,1049.098537,1098.624273,15959.0,valid,31.330283852371704,70.0,high_8_10,217,355
210021233,Macedon,25.0,2991.0776913405566,0.2,0.12,0.12,130.0,0.0,0.0,0.0,Regional,3.0,3.0,5.0,1.0,5.0,3523.0,1108.42211,9.0,1103.402159,1110.3151,1115.1627560000002,3615.0,valid,69.15629322268326,20.0,high_8_10,63,498
210021234,Riddells Creek,11.0,218.87010158223453,0.7368421052631579,0.3157894736842105,0.3157894736842105,150.0,0.0,3.0,3.0,Regional,2.0,3.0,1.0,1.0,2.0,4457.0,1047.98479,8.0,1074.9443840000001,1020.497497,1090.607154,4589.0,valid,23.970363913706688,73.68421052631578,high_8_10,269,339
210021235,Romsey,49.0,615.1578588811168,0.4492753623188406,0.11594202898550725,0.11594202898550725,200.0,0.0,0.0,2.0,Regional,3.0,5.0,4.0,4.0,7.0,10765.0,1016.020035,6.0,1046.9796629999998,991.0719198,1072.3721910000002,11567.0,valid,42.36189158813867,44.927536231884055,middle_4_7,142,453
210031236,Coburg North,29.0,154.29381456619637,0.8620689655172413,0.1724137931034483,0.1724137931034483,129.5,2.0,4.0,18.0,Metro,7.0,0.0,3.0,4.0,4.0,8425.0,1041.329365,7.0,1017.199374,1079.598065,981.1942407,8932.0,valid,32.46753246753247,86.20689655172413,middle_4_7,211,250
210031237,Fawkner,16.0,129.25886661307868,0.9375,0.125,0.125,410.0,1.5,4.0,19.0,Metro,2.0,0.0,1.0,3.0,4.0,14002.0,952.2225662,4.0,936.1842233,984.071105,936.7344300000001,15096.0,valid,10.598834128245894,93.75,middle_4_7,420,155
210031439,Gowanbrae,2.0,95.97130284010336,1.0,0.0,0.0,,1.5,4.5,16.5,Metro,0.0,0.0,0.0,0.0,2.0,3111.0,1060.936901,8.0,1069.4478769999998,1037.366945,1077.176058,3215.0,valid,6.2208398133748055,100.0,high_8_10,465,1
210031440,Hadfield,9.0,204.6480238949111,0.8888888888888888,0.2222222222222222,0.2222222222222222,56.0,0.0,3.0,16.0,Metro,1.0,1.0,0.0,3.0,2.0,6241.0,976.0434118000001,5.0,970.3678811999999,994.5487293000001,962.5092695,6650.0,valid,13.533834586466165,88.88888888888889,middle_4_7,373,214
210031535,Glenroy - East,18.0,146.21723168989928,1.0,0.05555555555555555,0.05555555555555555,100.0,2.0,5.0,19.5,Metro,3.0,0.0,1.0,2.0,6.0,14783.0,961.3115012000001,4.0,945.1619585,1002.1824780000001,932.3002807,15762.0,valid,11.419870574800152,100.0,middle_4_7,405,1
210031536,Glenroy - West,11.0,112.5245690466011,1.0,0.2727272727272727,0.2727272727272727,55.0,8.0,21.0,29.0,Metro,6.0,0.0,0.0,3.0,2.0,8857.0,1003.880555,6.0,996.1620161000001,1032.474029,958.1389539,9563.0,valid,11.502666527240407,100.0,middle_4_7,403,1
210031537,Oak Park,15.0,144.5808387769731,0.9333333333333333,0.13333333333333333,0.13333333333333333,81.0,2.0,6.0,20.0,Metro,3.0,0.0,1.0,2.0,5.0,7898.0,1070.97429,8.0,1063.635405,1083.5559230000001,1010.3955139999999,8559.0,valid,17.525411847178407,93.33333333333333,high_8_10,336,159
210031538,Pascoe Vale,30.0,73.73386261278068,0.9666666666666667,0.13333333333333333,0.13333333333333333,50.0,2.0,4.0,16.0,Metro,10.0,1.0,0.0,6.0,3.0,17214.0,1048.440745,8.0,1040.9418540000001,1066.227992,991.4337587,18674.0,valid,16.065117275356112,96.66666666666667,high_8_10,349,123
