sa2_code_2021,sa2_name_2021,venue_count,venue_count_per_10000_residents,share_within_400m_pt,access_share_pct,late_night_share,median_nearest_stop_distance_m,irsad_score,irsad_aus_decile,seifa_decile_group,population_2025,population_density_denominator_status,metro_regional_majority
205041098,Yallourn North - Glengarry,15.0,30.168946098149636,0.6,60.0,0.0,252.53203957305743,950.2252198,3.0,low_1_3,4972.0,valid,Regional
205041493,Traralgon - East,75.0,60.66979453162919,0.98,98.0,0.42,179.5499331505162,925.6562427,3.0,low_1_3,12362.0,valid,Regional
205041494,Traralgon - West,18.0,10.443258296588535,0.8888888888888888,88.88888888888889,0.1111111111111111,210.91749706871656,977.5696271,5.0,middle_4_7,17236.0,valid,Regional
205051099,Alps - West,1.0,434.7826086956522,0.0,0.0,0.0,42000.5719601819,,,,23.0,valid,Regional
205051100,Longford - Loch Sport,20.0,40.05607850991388,0.5,50.0,0.05,351.487185601369,948.4035503,3.0,low_1_3,4993.0,valid,Regional
205051101,Maffra,55.0,35.372049649495146,0.453125,45.3125,0.171875,444.4596237515967,939.758022,3.0,low_1_3,15549.0,valid,Regional
205051102,Rosedale,19.0,37.84860557768925,0.5909090909090909,59.09090909090909,0.13636363636363635,326.0885372651638,953.9736264000001,4.0,middle_4_7,5020.0,valid,Regional
205051103,Sale,55.0,36.108193277310924,0.8387096774193549,83.87096774193549,0.1935483870967742,197.7762474457394,950.3163909,3.0,low_1_3,15232.0,valid,Regional
205051104,Yarram,33.0,59.06568820476105,0.5064935064935064,50.649350649350644,0.15584415584415584,367.25806819533926,917.1148926,2.0,low_1_3,5587.0,valid,Regional
206011106,Brunswick East,83.0,56.48948478867488,1.0,100.0,0.3614457831325301,121.43952565658252,1116.571164,10.0,high_8_10,14693.0,valid,Metro
207021157,Doncaster,55.0,19.398300003526963,0.9821428571428571,98.21428571428571,0.23214285714285715,138.78570843729682,1056.535182,8.0,high_8_10,28353.0,valid,Metro
207021159,Templestowe,31.0,17.77319114780415,0.9032258064516129,90.32258064516128,0.0967741935483871,80.22898142944422,1093.8146219999999,9.0,high_8_10,17442.0,valid,Metro
207021160,Templestowe Lower,22.0,14.971078598162642,0.8181818181818182,81.81818181818183,0.045454545454545456,165.66737874885112,1071.0034600000001,8.0,high_8_10,14695.0,valid,Metro
207021424,Doncaster East - North,28.0,16.82490085326283,0.9642857142857143,96.42857142857143,0.14285714285714285,86.40282885121016,1078.9779640000002,9.0,high_8_10,16642.0,valid,Metro
207021425,Doncaster East - South,49.0,28.852381793558262,1.0,100.0,0.12244897959183673,129.92995731856112,1049.757957,8.0,high_8_10,16983.0,valid,Metro
207031161,Blackburn,46.0,19.383111410753415,0.9565217391304348,95.65217391304348,0.21739130434782608,124.83884688577398,1087.0958560000001,9.0,high_8_10,23732.0,valid,Metro
207031162,Blackburn South,13.0,11.741329479768787,0.9230769230769231,92.3076923076923,0.07692307692307693,93.30618403858378,1070.929324,8.0,high_8_10,11072.0,valid,Metro
207031163,Box Hill,112.0,41.167389546423586,0.9912280701754386,99.12280701754386,0.21929824561403508,76.0129398218,1041.129945,7.0,middle_4_7,27206.0,valid,Metro
207031164,Box Hill North,14.0,7.085020242914981,0.9285714285714286,92.85714285714286,0.0,82.84782577755388,1074.66287,9.0,high_8_10,19760.0,valid,Metro
207031165,Burwood (Vic.),23.0,14.857881136950905,0.9565217391304348,95.65217391304348,0.21739130434782608,62.02779435720313,1048.687517,8.0,high_8_10,15480.0,valid,Metro
207031166,Burwood East,45.0,36.115569823434996,0.9111111111111111,91.11111111111111,0.28888888888888886,90.79436518427381,1047.014613,8.0,high_8_10,12460.0,valid,Metro
207031167,Surrey Hills (East) - Mont Albert,13.0,12.063845582776539,0.8461538461538461,84.61538461538461,0.07692307692307693,148.20808669603986,1130.291656,10.0,high_8_10,10776.0,valid,Metro
208011168,Beaumaris,43.0,29.683832666022365,0.9767441860465116,97.67441860465115,0.11627906976744186,110.36291509698334,1133.826779,10.0,high_8_10,14486.0,valid,Metro
208011169,Brighton (Vic.),131.0,53.82087099424815,0.9741935483870968,97.41935483870968,0.27741935483870966,82.13193202656078,1145.504906,10.0,high_8_10,24340.0,valid,Metro
208011170,Brighton East,27.0,15.440924167905752,0.7777777777777778,77.77777777777779,0.1111111111111111,169.4159335450725,1133.055443,10.0,high_8_10,17486.0,valid,Metro
208011171,Highett (West) - Cheltenham,44.0,33.190012823414044,0.7954545454545454,79.54545454545455,0.11363636363636363,116.29964347499762,1098.37388,9.0,high_8_10,13257.0,valid,Metro
208011172,Hampton,71.0,36.36549887318173,0.9863013698630136,98.63013698630137,0.1506849315068493,90.93268531317085,1115.299492,10.0,high_8_10,19524.0,valid,Metro
208011173,Sandringham - Black Rock,79.0,43.71645177355985,0.8734177215189873,87.34177215189874,0.16455696202531644,126.93256837902706,1124.983588,10.0,high_8_10,18071.0,valid,Metro
208021174,Bentleigh - McKinnon,68.0,25.21693985018171,1.0,100.0,0.10294117647058823,88.44640477172484,1101.8645609999999,9.0,high_8_10,26966.0,valid,Metro
208021176,Carnegie,80.0,37.61873412959654,0.9125,91.25,0.1,99.38036259883307,1086.828298,9.0,high_8_10,21266.0,valid,Metro
208021177,Caulfield - North,42.0,17.048914146539477,1.0,100.0,0.23255813953488372,93.54486648575377,1121.634159,10.0,high_8_10,24635.0,valid,Metro
208021178,Caulfield - South,32.0,16.644127743680432,1.0,100.0,0.15625,88.20061990363044,1119.928746,10.0,high_8_10,19226.0,valid,Metro
208021179,Elsternwick,73.0,56.91120293131675,0.9871794871794872,98.71794871794873,0.2692307692307692,53.544317274920814,1118.238168,10.0,high_8_10,12827.0,valid,Metro
208021180,Hughesdale,11.0,13.526807673389081,0.9090909090909091,90.9090909090909,0.18181818181818182,93.11965383258223,1073.0157689999999,8.0,high_8_10,8132.0,valid,Metro
208021181,Murrumbeena,17.0,16.788465336756865,0.9411764705882353,94.11764705882352,0.23529411764705882,89.28763744546296,1098.602989,9.0,high_8_10,10126.0,valid,Metro
208021182,Ormond - Glen Huntly,45.0,29.689252490598403,0.9111111111111111,91.11111111111111,0.2222222222222222,52.03601859574524,1090.081656,9.0,high_8_10,15157.0,valid,Metro
208021426,Bentleigh East - North,35.0,19.582610641750126,1.0,100.0,0.11428571428571428,74.690942123636,1090.89969,9.0,high_8_10,17873.0,valid,Metro
208021427,Bentleigh East - South,21.0,14.047762392133253,0.9523809523809523,95.23809523809523,0.047619047619047616,84.19306726968784,1089.6788649999999,9.0,high_8_10,14949.0,valid,Metro
208031183,Aspendale Gardens - Waterways,6.0,6.620324395895399,0.6666666666666666,66.66666666666666,0.3333333333333333,276.92926648570193,1079.41842,9.0,high_8_10,9063.0,valid,Metro
208031184,Braeside,29.0,10357.142857142859,0.8275862068965517,82.75862068965517,0.2413793103448276,226.98535061284167,,,,28.0,valid,Metro
208031185,Carrum - Patterson Lakes,35.0,28.049366885718868,1.0,100.0,0.11428571428571428,95.1354643151221,1032.5637339999998,7.0,middle_4_7,12478.0,valid,Metro
208031186,Chelsea - Bonbeach,36.0,22.41873209615145,0.8055555555555556,80.55555555555556,0.05555555555555555,161.25543417411455,1037.217624,7.0,middle_4_7,16058.0,valid,Metro
208031187,Chelsea Heights,11.0,20.2020202020202,1.0,100.0,0.18181818181818182,107.765751249699,1023.722388,7.0,middle_4_7,5445.0,valid,Metro
208031188,Highett (East) - Cheltenham ,92.0,,0.9519230769230769,95.1923076923077,0.21153846153846154,162.88282805244233,1055.189922,8.0,high_8_10,,missing_population,Metro
208031189,Edithvale - Aspendale,25.0,17.40341106856944,0.88,88.0,0.12,119.41497160925591,1076.7860950000002,9.0,high_8_10,14365.0,valid,Metro
208031190,Mentone,36.0,25.43270929000353,0.9230769230769231,92.3076923076923,0.23076923076923078,116.4002186829057,1072.274306,8.0,high_8_10,14155.0,valid,Metro
208031191,Moorabbin - Heatherton,75.0,76.3281090983106,0.7272727272727273,72.72727272727273,0.23376623376623376,142.72801758261548,1065.619442,8.0,high_8_10,9826.0,valid,Metro
208031192,Moorabbin Airport,8.0,3076.923076923077,0.75,75.0,0.0,161.9491854719601,,,,26.0,valid,Metro
208031193,Mordialloc - Parkdale,81.0,36.101083032490976,0.9259259259259259,92.5925925925926,0.2222222222222222,116.72530083463944,1082.14155,9.0,high_8_10,22437.0,valid,Metro
208041194,Malvern - Glen Iris,80.0,36.663611365719525,0.9875,98.75,0.125,80.5389302016375,1136.947422,10.0,high_8_10,21820.0,valid,Metro
208041195,Malvern East,110.0,45.840973495582595,1.0,100.0,0.35454545454545455,180.3005924937982,1127.588896,10.0,high_8_10,23996.0,valid,Metro
209011196,Bundoora - East,21.0,20.31144211238998,0.9523809523809523,95.23809523809523,0.047619047619047616,85.11003248107158,1016.878996,6.0,middle_4_7,10339.0,valid,Metro
209011197,Greensborough,51.0,23.84737678855326,0.8823529411764706,88.23529411764706,0.09803921568627451,85.20519196552489,1061.073469,8.0,high_8_10,21386.0,valid,Metro
209011198,Heidelberg - Rosanna,49.0,28.951255539143276,0.8775510204081632,87.75510204081633,0.061224489795918366,132.33276183108632,1089.484204,9.0,high_8_10,16925.0,valid,Metro
209011199,Heidelberg West,26.0,15.095215977705527,0.7307692307692307,73.07692307692307,0.038461538461538464,127.26990036775965,990.7123551000001,5.0,middle_4_7,17224.0,valid,Metro
212031308,Pearcedale - Tooradin,19.0,22.969052224371374,0.5789473684210527,57.89473684210527,0.0,257.71425006799035,987.5223440999999,5.0,middle_4_7,8272.0,valid,Metro
209011200,Ivanhoe,47.0,35.63845920533819,0.9361702127659575,93.61702127659575,0.2553191489361702,111.86370891945259,1115.468566,10.0,high_8_10,13188.0,valid,Metro
209011201,Ivanhoe East - Eaglemont,16.0,19.586240665932184,0.9375,93.75,0.125,160.6649259068252,1147.223647,10.0,high_8_10,8169.0,valid,Metro
209011202,Montmorency - Briar Hill,33.0,19.363924422016197,0.8484848484848485,84.84848484848484,0.09090909090909091,121.8560098996643,1073.217266,8.0,high_8_10,17042.0,valid,Metro
212031457,Narre Warren South - East,11.0,8.447243127015819,0.9090909090909091,90.9090909090909,0.09090909090909091,124.21589630580793,1023.162493,7.0,middle_4_7,13022.0,valid,Metro
209011203,Viewbank - Yallambie,14.0,7.371136734586426,0.9285714285714286,92.85714285714286,0.07142857142857142,150.02332274455568,1067.742201,8.0,high_8_10,18993.0,valid,Metro
209011204,Watsonia,11.0,11.574074074074073,1.0,100.0,0.09090909090909091,114.91243686857322,1034.861733,7.0,middle_4_7,9504.0,valid,Metro
209021205,Kingsbury,34.0,26.29137024435509,0.8235294117647058,82.35294117647058,0.058823529411764705,118.32356841048976,1032.7296079999999,7.0,middle_4_7,12932.0,valid,Metro
212031458,Narre Warren South - West,4.0,2.3415091026166364,1.0,100.0,0.0,91.4565782565065,964.8068453999999,4.0,middle_4_7,17083.0,valid,Metro
209021428,Preston - East,132.0,56.40302525317267,0.9848484848484849,98.48484848484848,0.2878787878787879,102.8812050397959,1031.4978350000001,7.0,middle_4_7,23403.0,valid,Metro
209021429,Preston - West,16.0,11.756061719324027,0.9375,93.75,0.0,50.53627138044993,1056.286654,8.0,high_8_10,13610.0,valid,Metro
212031555,Clyde North - North,5.0,3.6584473549425627,0.8,80.0,0.6,105.01247181259139,1067.1091139999999,8.0,high_8_10,13667.0,valid,Metro
209021523,Reservoir - North East,18.0,11.023332720925959,0.8333333333333334,83.33333333333334,0.2777777777777778,268.82422268444606,983.0822093999999,5.0,middle_4_7,16329.0,valid,Metro
209021524,Reservoir - North West,8.0,8.204286739821557,1.0,100.0,0.0,82.08527858325638,964.8040145,4.0,middle_4_7,9751.0,valid,Metro
209021525,Reservoir - South East,33.0,23.33309764547833,0.9714285714285714,97.14285714285714,0.2571428571428571,47.04607954316614,977.7348578,5.0,middle_4_7,14143.0,valid,Metro
209021526,Reservoir - South West,29.0,18.892508143322477,0.9655172413793104,96.55172413793103,0.10344827586206896,80.4874616248421,1017.043698,6.0,middle_4_7,15350.0,valid,Metro
209031209,Eltham,55.0,23.23714563352909,0.9454545454545454,94.54545454545455,0.2909090909090909,154.2539687585952,1099.317726,9.0,high_8_10,23669.0,valid,Metro
212031556,Clyde North - South,11.0,3.883083874611692,0.9090909090909091,90.9090909090909,0.2727272727272727,192.50937131760583,1041.8191829999998,7.0,middle_4_7,28328.0,valid,Metro
212031557,Cranbourne East - North,13.0,5.1770140575843255,1.0,100.0,0.0,64.92488089996597,983.8718295,5.0,middle_4_7,25111.0,valid,Metro
209031210,Hurstbridge,15.0,42.60153365521158,0.8,80.0,0.13333333333333333,234.11877061968363,1048.459988,8.0,high_8_10,3521.0,valid,Metro
212031558,Cranbourne East - South,8.0,5.131494547787043,0.75,75.0,0.0,183.19628967658755,1004.3667,6.0,middle_4_7,15590.0,valid,Metro
212031559,Cranbourne North - East,7.0,5.112847856255934,1.0,100.0,0.2857142857142857,109.84993029126535,1011.8648979999999,6.0,middle_4_7,13691.0,valid,Metro
212031560,Cranbourne North - West,11.0,8.933647364574028,1.0,100.0,0.0,72.79974942161212,931.2384562,3.0,low_1_3,12313.0,valid,Metro
212031561,Hampton Park - East,3.0,2.2399761069215263,1.0,100.0,0.3333333333333333,88.75674933631457,917.1539654000001,2.0,low_1_3,13393.0,valid,Metro
209031211,Kinglake,15.0,33.944331296673454,0.4,40.0,0.13333333333333333,1897.9998717973767,1002.2221609999999,6.0,middle_4_7,4419.0,valid,Regional
209031212,Panton Hill - St Andrews,17.0,33.13840155945419,0.0,0.0,0.11764705882352941,8827.822913622498,1075.9690970000001,9.0,high_8_10,5130.0,valid,Metro
212031562,Hampton Park - West,15.0,10.910677916787897,1.0,100.0,0.06666666666666667,110.16213385382511,897.7903508,2.0,low_1_3,13748.0,valid,Metro
209031213,Plenty - Yarrambat,21.0,21.922956467272158,0.8095238095238095,80.95238095238095,0.14285714285714285,257.39595753176343,1089.5637259999999,9.0,high_8_10,9579.0,valid,Metro
209031214,Research - North Warrandyte,21.0,29.83378320784202,0.5714285714285714,57.14285714285714,0.0,236.75586621855444,1116.330245,10.0,high_8_10,7039.0,valid,Metro
209031215,Wattle Glen - Diamond Creek,21.0,14.13284877851807,0.9047619047619048,90.47619047619048,0.09523809523809523,176.91248854230906,1069.3594130000001,8.0,high_8_10,14859.0,valid,Metro
209041216,Bundoora - North,17.0,21.212877464437234,1.0,100.0,0.2222222222222222,92.62145568058855,1033.230778,7.0,middle_4_7,8014.0,valid,Metro
209041217,Bundoora - West,13.0,19.100793417572728,1.0,100.0,0.15384615384615385,153.5865068228583,982.1195787,5.0,middle_4_7,6806.0,valid,Metro
212041309,Clarinda - Oakleigh South,9.0,7.6654458734349715,0.7777777777777778,77.77777777777779,0.0,89.96865280826857,995.4821608999999,5.0,middle_4_7,11741.0,valid,Metro
209041220,Mill Park - North,47.0,26.68938103350369,1.0,100.0,0.19148936170212766,141.24180984003206,992.6267306,5.0,middle_4_7,17610.0,valid,Metro
209041221,Mill Park - South,3.0,2.6100574212632677,1.0,100.0,0.3333333333333333,177.73592476049936,974.3562258,5.0,middle_4_7,11494.0,valid,Metro
209041223,Thomastown,40.0,19.422189851905802,0.75,75.0,0.175,187.17880646538913,900.0117787,2.0,low_1_3,20595.0,valid,Metro
209041224,Wallan,24.0,7.909827961241843,0.7419354838709677,74.19354838709677,0.12903225806451613,208.79083625288632,985.8695634000001,5.0,middle_4_7,30342.0,valid,Regional
209041225,Whittlesea,20.0,11.004732034774953,0.7916666666666666,79.16666666666666,0.16666666666666666,86.41578737700686,999.008742,6.0,middle_4_7,18174.0,valid,Metro
209041431,Epping - East,2.0,1.4754703061600885,1.0,100.0,0.0,200.10875422994363,945.4506041,3.0,low_1_3,13555.0,valid,Metro
209041432,Epping - South,56.0,67.29151646238884,0.875,87.5,0.3392857142857143,169.08685064116315,920.2755655,2.0,low_1_3,8322.0,valid,Metro
209041433,Epping (Vic.) - West,23.0,17.836370686312524,0.8695652173913043,86.95652173913044,0.08695652173913043,178.81270612129825,988.0454155,5.0,middle_4_7,12895.0,valid,Metro
209041435,South Morang - North,6.0,4.525228146919074,1.0,100.0,0.0,137.48255925056338,1031.646039,7.0,middle_4_7,13259.0,valid,Metro
212041310,Clayton South,18.0,11.727148348426608,0.7222222222222222,72.22222222222221,0.05555555555555555,174.84559549229908,978.5448926,5.0,middle_4_7,15349.0,valid,Metro
209041436,South Morang - South,14.0,10.72468208978091,0.8571428571428571,85.71428571428571,0.2857142857142857,119.48600986497345,997.1567748,6.0,middle_4_7,13054.0,valid,Metro
209041437,Wollert,7.0,1.9095422554421955,0.5714285714285714,57.14285714285714,0.2857142857142857,224.54409543170706,1002.137436,6.0,middle_4_7,36658.0,valid,Metro
209041527,Doreen - North,13.0,7.521842272753573,1.0,100.0,0.3076923076923077,111.65051473083227,1027.0029299999999,7.0,middle_4_7,17283.0,valid,Metro
209041528,Doreen - South,3.0,2.5110906503724784,1.0,100.0,0.0,47.28052206317503,1021.793786,7.0,middle_4_7,11947.0,valid,Metro
209041529,Lalor - East,16.0,15.605188725251146,1.0,100.0,0.0,149.23620192890328,896.0665509,2.0,low_1_3,10253.0,valid,Metro
209041530,Lalor - West,8.0,5.745062836624776,0.625,62.5,0.25,123.02220934207767,934.6446195,3.0,low_1_3,13925.0,valid,Metro
209041531,Mernda - North,6.0,4.97471188127021,1.0,100.0,0.16666666666666666,59.965198892309246,1002.5414189999999,6.0,middle_4_7,12061.0,valid,Metro
209041532,Mernda - South,8.0,5.774505557961599,0.875,87.5,0.25,134.78949603023963,1015.535759,6.0,middle_4_7,13854.0,valid,Metro
210011226,Airport West,21.0,23.9098257998406,0.9523809523809523,95.23809523809523,0.14285714285714285,163.69519908540394,1018.3820979999999,6.0,middle_4_7,8783.0,valid,Metro
210011227,Essendon Airport,8.0,5714.285714285714,0.875,87.5,0.25,205.64424725362917,,,,14.0,valid,Metro
210011228,Keilor,39.0,44.66330737517178,0.5128205128205128,51.28205128205128,0.10256410256410256,390.3435959050533,1034.505385,7.0,middle_4_7,8732.0,valid,Metro
210011230,Niddrie - Essendon West,20.0,24.85089463220676,1.0,100.0,0.21212121212121213,57.898002024586674,1072.629185,8.0,high_8_10,8048.0,valid,Metro
210011231,Strathmore,25.0,23.72817008352316,1.0,100.0,0.08,177.4241132997029,1099.5792379999998,9.0,high_8_10,10536.0,valid,Metro
210011533,Avondale Heights,10.0,7.7754451442345065,1.0,100.0,0.1,114.31390228109217,1011.716268,6.0,middle_4_7,12861.0,valid,Metro
210011534,Keilor East,25.0,15.979546180888464,0.8,80.0,0.08,183.7328196057226,1031.332274,7.0,middle_4_7,15645.0,valid,Metro
210021232,Gisborne,50.0,31.330283852371704,0.7,70.0,0.18,195.55919768447148,1067.885942,8.0,high_8_10,15959.0,valid,Regional
210021233,Macedon,25.0,69.15629322268326,0.2,20.0,0.12,2991.0776913405566,1108.42211,9.0,high_8_10,3615.0,valid,Regional
210021234,Riddells Creek,11.0,23.970363913706688,0.7368421052631579,73.68421052631578,0.3157894736842105,218.87010158223453,1047.98479,8.0,high_8_10,4589.0,valid,Regional
210021235,Romsey,49.0,42.36189158813867,0.4492753623188406,44.927536231884055,0.11594202898550725,615.1578588811168,1016.020035,6.0,middle_4_7,11567.0,valid,Regional
210031236,Coburg North,29.0,32.46753246753247,0.8620689655172413,86.20689655172413,0.1724137931034483,154.29381456619637,1041.329365,7.0,middle_4_7,8932.0,valid,Metro
210031237,Fawkner,16.0,10.598834128245894,0.9375,93.75,0.125,129.25886661307868,952.2225662,4.0,middle_4_7,15096.0,valid,Metro
210031439,Gowanbrae,2.0,6.2208398133748055,1.0,100.0,0.0,95.97130284010336,1060.936901,8.0,high_8_10,3215.0,valid,Metro
210031440,Hadfield,9.0,13.533834586466165,0.8888888888888888,88.88888888888889,0.2222222222222222,204.6480238949111,976.0434118000001,5.0,middle_4_7,6650.0,valid,Metro
210031535,Glenroy - East,18.0,11.419870574800152,1.0,100.0,0.05555555555555555,146.21723168989928,961.3115012000001,4.0,middle_4_7,15762.0,valid,Metro
210031536,Glenroy - West,11.0,11.502666527240407,1.0,100.0,0.2727272727272727,112.5245690466011,1003.880555,6.0,middle_4_7,9563.0,valid,Metro
210031537,Oak Park,15.0,17.525411847178407,0.9333333333333333,93.33333333333333,0.13333333333333333,144.5808387769731,1070.97429,8.0,high_8_10,8559.0,valid,Metro
210031538,Pascoe Vale,30.0,16.065117275356112,0.9666666666666667,96.66666666666667,0.13333333333333333,73.73386261278068,1048.440745,8.0,high_8_10,18674.0,valid,Metro
210041240,Sunbury,7.0,4.556105180942462,0.8571428571428571,85.71428571428571,0.0,163.47720589314014,1013.27366,6.0,middle_4_7,15364.0,valid,Metro
210041539,Diggers Rest,9.0,12.106537530266344,0.8888888888888888,88.88888888888889,0.1111111111111111,235.1825115244475,1003.964289,6.0,middle_4_7,7434.0,valid,Regional
210041540,Sunbury - South,68.0,38.45501328960018,0.9052631578947369,90.52631578947368,0.3157894736842105,224.14992801117853,989.9389761,5.0,middle_4_7,17683.0,valid,Metro
210041541,Sunbury - West,8.0,6.958336957467165,0.5,50.0,0.25,2969.175123408833,997.2374907999999,6.0,middle_4_7,11497.0,valid,Metro
210051242,Broadmeadows,20.0,13.35826876836762,0.85,85.0,0.3,136.52751669670505,840.2318656,1.0,low_1_3,14972.0,valid,Metro
210051243,Campbellfield - Coolaroo,32.0,19.528866105211765,0.696969696969697,69.6969696969697,0.30303030303030304,230.0125124639988,836.205609,1.0,low_1_3,16386.0,valid,Metro
210051245,Gladstone Park - Westmeadows,25.0,13.672409078479628,0.88,88.0,0.16,162.98311669599423,965.1279923999999,4.0,middle_4_7,18285.0,valid,Metro
210051246,Greenvale - Bulla,13.0,4.85854169002504,0.46153846153846156,46.15384615384615,0.23076923076923078,421.7069894226899,1032.4170179999999,7.0,middle_4_7,26757.0,valid,Metro
210051247,Meadow Heights,1.0,0.6738090425173506,1.0,100.0,0.0,60.75012826208311,845.0414948,1.0,low_1_3,14841.0,valid,Metro
210051248,Melbourne Airport,63.0,4846.153846153846,0.7777777777777778,77.77777777777779,0.6190476190476191,136.7858955319902,1052.591701,8.0,high_8_10,130.0,valid,Metro
210051250,Tullamarine,13.0,19.325107774639513,0.6923076923076923,69.23076923076923,0.23076923076923078,202.6307472453307,951.8942791999999,4.0,middle_4_7,6727.0,valid,Metro
210051441,Craigieburn - Central,13.0,15.907978463044541,0.6923076923076923,69.23076923076923,0.07692307692307693,136.10515952174066,909.2907363,2.0,low_1_3,8172.0,valid,Metro
212041312,Dandenong North,12.0,5.130178273695011,1.0,100.0,0.0,164.6183858427455,933.8380036,3.0,low_1_3,23391.0,valid,Metro
210051442,Craigieburn - North,10.0,7.784524365561264,1.0,100.0,0.1,164.92582618293503,972.4036070999999,4.0,middle_4_7,12846.0,valid,Metro
210051443,Craigieburn - South,14.0,5.730424460726126,0.7142857142857143,71.42857142857143,0.14285714285714285,156.86247129305727,955.4765691,4.0,middle_4_7,24431.0,valid,Metro
210051445,Mickleham - Yuroke,12.0,3.046535834877758,0.75,75.0,0.4166666666666667,279.34739491753106,997.1454095,6.0,middle_4_7,39389.0,valid,Metro
210051542,Craigieburn - North West,2.0,1.7710085893916585,1.0,100.0,0.0,101.4136347458321,976.812772,5.0,middle_4_7,11293.0,valid,Metro
210051543,Craigieburn - West,21.0,14.028056112224448,1.0,100.0,0.23809523809523808,134.26273598873584,954.1256817999999,4.0,middle_4_7,14970.0,valid,Metro
212041313,Dingley Village,13.0,12.070566388115134,0.9230769230769231,92.3076923076923,0.07692307692307693,74.62528840958154,1048.481368,8.0,high_8_10,10770.0,valid,Metro
210051544,Roxburgh Park (South) - Somerton,11.0,11.341375399525724,0.9090909090909091,90.9090909090909,0.45454545454545453,96.10856180472979,920.168387,2.0,low_1_3,9699.0,valid,Metro
210051545,Roxburgh Park - North,4.0,2.5906735751295336,0.75,75.0,0.0,163.53620762124,898.5296715999999,2.0,low_1_3,15440.0,valid,Metro
211011251,Bayswater,48.0,35.8530026889752,0.875,87.5,0.08333333333333333,234.29757238383712,987.287705,5.0,middle_4_7,13388.0,valid,Metro
211011254,Knoxfield - Scoresby,37.0,21.471680594243267,0.7027027027027027,70.27027027027027,0.02702702702702703,216.37421452974525,1042.4572930000002,7.0,middle_4_7,17232.0,valid,Metro
211011255,Lysterfield,2.0,3.020235578375113,0.5,50.0,0.0,462.82468213238036,1088.4634010000002,9.0,high_8_10,6622.0,valid,Metro
211011256,Rowville - Central,21.0,13.315579227696405,1.0,100.0,0.19047619047619047,168.24753012581888,1040.55387,7.0,middle_4_7,15771.0,valid,Metro
211011257,Rowville - North,10.0,12.776287210936502,0.6,60.0,0.0,316.62433586835135,1072.506275,8.0,high_8_10,7827.0,valid,Metro
211011258,Rowville - South,14.0,13.235016071090943,0.9285714285714286,92.85714285714286,0.07142857142857142,125.93405838907144,1065.201177,8.0,high_8_10,10578.0,valid,Metro
212041316,Noble Park North,9.0,11.85302252074279,0.8888888888888888,88.88888888888889,0.0,227.60846797696388,935.8636371,3.0,low_1_3,7593.0,valid,Metro
211011259,Wantirna,28.0,19.13352466858002,0.9285714285714286,92.85714285714286,0.17857142857142858,114.46797626462902,1044.165675,7.0,middle_4_7,14634.0,valid,Metro
211011260,Wantirna South,77.0,41.67794316644113,0.8961038961038961,89.6103896103896,0.3246753246753247,148.6011058775924,1047.915974,8.0,high_8_10,18475.0,valid,Metro
212041317,Springvale,78.0,31.878371750858264,0.8589743589743589,85.8974358974359,0.24358974358974358,156.88742890047678,899.9440111,2.0,low_1_3,24468.0,valid,Metro
211011446,Boronia,49.0,19.787586318297457,0.9795918367346939,97.95918367346938,0.10204081632653061,130.51345944734337,991.5637436000001,5.0,middle_4_7,24763.0,valid,Metro
211011447,Ferntree Gully - North,22.0,15.132755537212821,1.0,100.0,0.13636363636363635,99.63029344451759,994.1483681999999,5.0,middle_4_7,14538.0,valid,Metro
211011448,Ferntree Gully (South) - Upper Ferntree Gully,43.0,27.51119641714651,0.9767441860465116,97.67441860465115,0.11627906976744186,113.57343191083488,1016.0726219999999,6.0,middle_4_7,15630.0,valid,Metro
211011449,The Basin,11.0,25.369003690036898,0.7272727272727273,72.72727272727273,0.09090909090909091,198.07368289973533,1025.222871,7.0,middle_4_7,4336.0,valid,Metro
211021261,Donvale - Park Orchards,19.0,11.246596424766189,0.7368421052631579,73.68421052631578,0.0,258.1308755978787,1098.253481,9.0,high_8_10,16894.0,valid,Metro
211021262,Warrandyte - Wonga Park,38.0,37.14928145468765,0.8157894736842105,81.57894736842105,0.18421052631578946,114.95776331772201,1106.3329910000002,9.0,high_8_10,10229.0,valid,Metro
211031263,Bayswater North,12.0,9.91981483012317,0.5833333333333334,58.333333333333336,0.08333333333333333,322.3113296841335,1001.366211,6.0,middle_4_7,12097.0,valid,Metro
211031265,Croydon Hills - Warranwood,13.0,7.043398168716476,0.9285714285714286,92.85714285714286,0.0,194.89239479169777,1075.124038,9.0,high_8_10,18457.0,valid,Metro
212041318,Springvale South,15.0,11.30028627391894,0.8666666666666667,86.66666666666667,0.13333333333333333,129.01949423704576,877.5680409,1.0,low_1_3,13274.0,valid,Metro
212041459,Noble Park - East,14.0,10.04664513814137,0.8571428571428571,85.71428571428571,0.14285714285714285,131.23159863353067,920.7359896,2.0,low_1_3,13935.0,valid,Metro
211031266,Ringwood,82.0,41.45811213913747,0.9024390243902439,90.2439024390244,0.23170731707317074,92.78992016588991,1021.815828,7.0,middle_4_7,19779.0,valid,Metro
211031267,Ringwood East,48.0,21.65674066053059,0.8125,81.25,0.0625,182.86067294972273,1048.483736,8.0,high_8_10,22164.0,valid,Metro
211031268,Ringwood North,16.0,16.261815225124504,1.0,100.0,0.0625,181.4044997546826,1085.118921,9.0,high_8_10,9839.0,valid,Metro
